G, S nb
1/4/2006 10:15:45 AM
Set #2

  TIME    TORQUE   POSITION    POS (ANAT)    VELOCITY
  mSec    FT-LBS    Degrees      Degrees       DEG/SEC
  8270      18.3      120.7           81        149.3
  8280      17.3      119.2           80        149.0
  8290      16.4      117.7           78        149.3
  8300      16.3      116.2           77        149.3
  8310      16.0      114.7           75        149.3
  8320      15.8      113.2           74        149.3
  8330      15.5      111.7           72        149.3
  8340      14.6      110.2           71        149.6
  8350      14.7      108.7           69        149.3
  8360      14.7      107.2           68        149.6
  8370      14.3      105.7           66        149.6
  8380      13.8      104.2           65        149.6
  8390      13.6      102.7           63        149.6
  8400      12.8      101.2           62        149.6
  8410      11.9       99.7           60        149.6
  8420      12.9       98.2           59        149.3
  8430      12.5       96.7           57        149.6
  8440      10.4       95.2           56        149.6
  8450       9.9       93.8           54        149.3
  8460       9.7       92.3           53        149.6
  8470       8.5       90.8           51        149.3
  8480       8.5       89.3           50        149.3
  8490       7.9       87.8           48        149.6
  8500       7.0       86.3           47        149.6
  8510       6.5       84.8           45        149.6
  8520       5.9       83.3           44        149.3
  8530       5.6       81.8           42        149.6
  8540       5.6       80.3           41        149.6
  8550       3.9       78.8           39        149.8
  8560      -4.9       77.3           38        148.5
  8570      -4.3       75.8           36        146.4
  8580      -4.0       74.4           35        142.1
  8590      -4.9       73.0           34        141.6
  8600      -4.9       71.6           32        136.8
  8610       5.4       70.4           31        119.8
  8620       5.6       69.5           30         92.9
  8630       4.1       68.8           29         71.8
  8640      -4.9       68.3           29         55.3
  8650      -5.9       67.9           28         43.1
  8660      -6.2       67.6           28         33.2
  8670      -6.4       67.3           28         25.5
  8680      -6.7       67.1           28         19.7
  8690      -7.2       67.0           28         15.1
  8700      -7.5       66.9           27         11.7
  8710      -7.5       66.8           27          6.9
  8720      -7.5       66.7           27          4.2
  8730      -7.6       66.7           27          1.5
  8740      -4.0       66.7           27         -0.2
  8750      -0.4       66.7           27         -2.3
  8760      -0.8       66.8           27         -5.5
  8770      -1.3       66.9           27         -9.0
  8780      -1.8       67.0           28        -13.0
  8790      -2.3       67.1           28        -17.3
  8800      -2.6       67.3           28        -22.0
  8810      -3.3       67.6           28        -24.2
  8820      -3.9       67.9           28        -32.2
  8830      -4.1       68.3           29        -34.6
  8840      -4.9       68.7           29        -39.9
  8850      -5.4       69.2           30        -51.6
  8860      -6.0       69.8           30        -64.4
  8870      -6.1       70.4           31        -71.8
  8880      -7.0       71.1           32        -80.3
  8890      -7.5       71.9           32        -81.7
  8900      -8.0       72.8           33        -89.9
  8910      -8.0       73.8           34        -98.7
  8920      -8.3       74.8           35       -108.3
  8930      -8.4       76.0           37       -117.6
  8940      -8.6       77.2           38       -126.9
  8950      -8.7       78.6           39       -136.8
  8960      -8.7       80.0           41       -145.8
  8970      -9.2       81.5           42       -148.8
  8980      -9.6       83.0           44       -149.3
  8990      -9.7       84.5           45       -148.8
  9000      -9.9       86.0           47       -149.6
  9010      -9.8       87.5           48       -149.3
  9020      -9.5       89.0           50       -149.6
  9030      -8.5       90.5           51       -149.3
  9040      -8.3       92.0           53       -149.6
  9050      -7.9       93.5           54       -149.6
  9060      -7.9       95.0           56       -149.3
  9070      -7.9       96.5           57       -149.8
  9080      -8.3       98.0           59       -149.3
  9090      -7.9       99.5           60       -149.8
  9100      -8.0      100.9           61       -149.8
  9110      -8.1      102.4           63       -149.6
  9120      -8.0      103.9           64       -149.6
  9130      -8.0      105.4           66       -149.6
  9140      -7.6      106.9           67       -149.8
  9150      -7.5      108.4           69       -149.6
  9160      -7.5      109.9           70       -149.8
  9170      -7.3      111.4           72       -149.3
  9180      -7.3      112.9           73       -150.1
  9190      -6.8      114.4           75       -149.8
  9200      -6.8      115.9           76       -149.6
  9210      -6.5      117.4           78       -149.6
  9220      -6.5      118.9           79       -149.3
  9230      -5.7      120.4           81       -149.8
  9240      -5.3      121.9           82       -149.3
  9250      -4.8      123.4           84       -149.8
  9260      -4.0      124.9           85       -149.3
  9270      -3.8      126.4           87       -149.8
  9280      -2.4      127.9           88       -149.6
  9290      -1.4      129.4           90       -149.6
  9300      -0.2      130.9           91       -149.8
  9310       0.0      132.3           93       -133.6
  9320      -2.6      133.6           94       -105.9
  9330      -0.7      134.5           95        -80.3
  9340      -0.6      135.3           96        -61.4
  9350      -0.9      135.8           96        -46.8
  9360      -0.1      136.3           97        -35.6
  9370       0.0      136.6           97        -27.1
  9380       0.0      136.8           97        -20.4
  9390       0.0      137.0           98        -15.4
  9400       0.0      137.2           98        -11.4
  9410       0.3      137.3           98         -8.5
  9420       2.0      137.3           98         -6.3
  9430       2.5      137.4           98         -3.7
  9440       5.9      137.4           98          0.5
  9450      10.5      137.4           98          2.9
  9460      11.1      137.3           98          9.0
  9470      11.1      137.2           98         16.7
  9480      12.2      136.9           97         24.2
  9490      13.2      136.7           97         31.9
  9500      14.6      136.3           97         40.7
  9510      14.9      135.8           96         50.8
  9520      16.1      135.2           96         67.0
  9530      16.5      134.5           95         71.8
  9540      16.6      133.7           94         91.0
  9550      19.2      132.8           93        103.2
  9560      19.2      131.7           92        108.3
  9570      17.8      130.6           91        119.5
  9580      17.3      129.3           90        132.0
  9590      16.9      127.9           88        143.4
  9600      17.4      126.4           87        148.5
  9610      18.1      124.9           85        148.8
  9620      17.7      123.4           84        149.3
  9630      17.2      121.9           82        149.0
  9640      16.1      120.4           81        149.6
  9650      15.2      119.0           80        149.0
  9660      13.8      117.5           78        149.3
  9670      13.4      116.0           77        149.6
  9680      12.8      114.5           75        149.6
  9690      12.4      113.0           74        149.6
  9700      12.0      111.5           72        149.6
  9710      11.8      110.0           71        149.6
  9720      11.6      108.5           69        149.6
  9730      11.2      107.0           68        149.6
  9740      10.7      105.5           66        149.8
  9750      10.7      104.0           65        149.8
  9760      10.7      102.5           63        150.1
  9770      10.2      101.0           62        149.8
  9780      10.3       99.5           60        150.1
  9790       9.2       98.0           59        149.8
  9800       8.4       96.5           57        149.6
  9810       9.6       95.0           56        149.8
  9820       9.6       93.5           54        149.8
  9830       7.7       92.0           53        149.8
  9840       7.6       90.5           51        149.8
  9850       6.9       89.0           50        150.1
  9860       6.4       87.5           48        149.6
  9870       6.4       86.0           47        149.8
  9880       5.9       84.5           45        149.8
  9890       5.8       83.0           44        149.8
  9900       5.4       81.5           42        149.8
  9910       4.3       80.0           41        149.8
  9920      -4.9       78.5           39        149.3
  9930      -4.9       77.1           38        146.9
  9940      -4.9       75.6           36        142.9
  9950      -5.4       74.2           35        141.3
  9960      -5.9       72.8           33        139.5
  9970      -5.4       71.5           32        119.5
  9980       4.8       70.4           31         93.9
  9990       4.4       69.5           30         73.2
 10000      -5.4       68.9           29         56.9
 10010      -6.2       68.3           29         44.4
 10020      -6.4       67.9           28         34.6
 10030      -7.0       67.6           28         26.8
 10040      -7.9       67.4           28         20.7
 10050      -8.6       67.2           28         15.9
 10060      -9.1       67.0           28         12.2
 10070      -9.1       66.9           27          8.5
 10080      -9.1       66.8           27          5.5
 10090      -5.4       66.8           27          0.7
 10100      -1.8       66.8           27         -1.5
 10110      -2.3       66.9           27         -5.5
 10120      -2.3       67.0           28         -9.8
 10130      -2.8       67.1           28        -14.6
 10140      -3.3       67.3           28        -19.7
 10150      -4.0       67.5           28        -25.5
 10160      -4.5       67.8           28        -34.6
 10170      -5.4       68.2           29        -34.3
 10180      -6.5       68.6           29        -40.4
 10190      -6.8       69.1           30        -58.5
 10200      -7.0       69.7           30        -55.1
 10210      -7.6       70.4           31        -69.7
 10220      -8.0       71.1           32        -70.2
 10230      -8.0       72.0           33        -87.5
 10240      -8.0       73.0           34        -96.6
 10250      -8.2       74.0           35       -105.6
 10260      -8.5       75.1           36       -115.5
 10270      -8.7       76.4           37       -124.3
 10280      -8.9       77.7           38       -134.4
 10290      -9.1       79.1           40       -143.7
 10300      -9.6       80.6           41       -149.0
 10310     -10.1       82.1           43       -148.8
 10320     -10.6       83.6           44       -149.6
 10330     -10.6       85.1           46       -149.3
 10340     -10.7       86.6           47       -149.6
 10350     -10.3       88.1           49       -149.8
 10360     -10.7       89.5           50       -149.3
 10370     -10.3       91.0           52       -149.8
 10380     -10.3       92.5           53       -149.3
 10390     -10.3       94.0           55       -149.8
 10400     -10.4       95.5           56       -149.3
 10410     -10.4       97.0           58       -149.6
 10420     -10.0       98.5           59       -149.6
 10430      -9.9      100.0           61       -149.3
 10440      -9.5      101.5           62       -149.8
 10450      -9.5      103.0           64       -149.3
 10460      -9.6      104.5           65       -149.6
 10470      -9.2      106.0           67       -149.3
 10480      -9.0      107.5           68       -149.6
 10490      -8.6      109.0           70       -149.6
 10500      -8.4      110.5           71       -149.6
 10510      -8.3      112.0           73       -149.8
 10520      -7.8      113.5           74       -149.3
 10530      -7.7      115.0           76       -149.8
 10540      -7.5      116.5           77       -149.0
 10550      -7.0      118.0           79       -149.6
 10560      -6.5      119.5           80       -149.3
 10570      -6.2      121.0           82       -149.3
 10580      -5.4      122.5           83       -149.6
 10590      -4.9      124.0           85       -149.3
 10600      -4.3      125.5           86       -149.3
 10610      -3.8      127.0           88       -149.3
 10620      -3.2      128.5           89       -149.6
 10630      -2.5      130.0           91       -149.0
 10640      -1.0      131.5           92       -149.6
 10650      -1.1      132.8           93       -126.4
 10660      -1.1      134.0           95        -95.0
 10670      -1.9      134.8           95        -72.1
 10680      -0.9      135.5           96        -54.8
 10690      -0.7      136.0           97        -41.7
 10700      -0.3      136.4           97        -31.9
 10710       0.0      136.7           97        -24.2
 10720       0.0      136.9           97        -18.1
 10730       0.0      137.1           98        -13.5
 10740       0.0      137.2           98        -10.1
 10750       0.7      137.3           98         -7.7
 10760       6.5      137.3           98         -4.2
 10770       8.8      137.3           98          0.7
 10780       8.0      137.3           98          4.5
 10790       9.7      137.2           98         10.3
 10800      11.1      137.1           98         17.3
 10810      11.6      136.9           97         22.6
 10820      12.7      136.6           97         30.3
 10830      14.0      136.2           97         34.6
 10840      14.9      135.8           96         47.1
 10850      16.2      135.2           96         52.4
 10860      17.0      134.6           95         62.0
 10870      19.6      133.8           94         72.1
 10880      19.7      132.9           93         91.3
 10890      18.4      131.8           92        106.2
 10900      17.8      130.7           91        118.4
 10910      16.9      129.4           90        130.4
 10920      16.5      128.0           89        141.6
 10930      16.7      126.5           87        148.2
 10940      16.8      125.1           86        148.5
 10950      16.9      123.6           84        149.0
 10960      15.7      122.1           83        149.0
 10970      14.1      120.6           81        149.0
 10980      13.2      119.1           80        149.3
 10990      12.3      117.6           78        149.0
 11000      11.2      116.1           77        149.3
 11010      11.1      114.6           75        149.0
 11020      10.4      113.1           74        149.6
 11030      10.3      111.6           72        149.6
 11040       9.9      110.1           71        149.6
 11050       9.5      108.6           69        149.3
 11060       9.5      107.1           68        149.6
 11070       9.6      105.6           66        149.3
 11080       9.6      104.1           65        149.6
 11090       9.4      102.6           63        149.8
 11100       9.6      101.1           62        149.6
 11110       9.5       99.6           60        149.6
 11120       9.5       98.1           59        149.6
 11130       9.6       96.6           57        149.8
 11140       8.9       95.2           56        149.6
 11150       8.8       93.7           54        149.8
 11160       9.0       92.2           53        149.6
 11170       9.0       90.7           51        149.8
 11180       9.4       89.2           50        149.8
 11190       8.9       87.7           48        149.6
 11200       9.0       86.2           47        149.8
 11210       8.6       84.7           45        149.8
 11220       8.6       83.2           44        149.6
 11230       8.5       81.7           42        149.8
 11240       8.4       80.2           41        149.8
 11250       8.0       78.7           39        149.8
 11260       7.8       77.2           38        149.6
 11270       7.6       75.7           36        149.8
 11280       7.0       74.2           35        149.8
 11290       6.9       72.7           33        149.8
 11300       8.5       71.3           32        128.3
 11310      11.2       70.1           31         97.4
 11320      10.6       69.2           30         74.0
 11330       9.1       68.5           29         56.4
 11340       9.1       68.0           29         42.8
 11350       8.4       67.6           28         32.7
 11360       7.0       67.3           28         24.7
 11370       7.0       67.1           28         18.6
 11380       6.5       66.9           27         14.3
 11390       6.4       66.8           27         11.9
 11400       6.4       66.7           27         10.1
 11410       6.0       66.6           27          7.9
 11420       5.9       66.6           27          5.8
 11430       5.9       66.5           27          4.5
 11440       5.3       66.5           27          3.1
 11450       4.8       66.5           27          2.6
 11460       4.0       66.5           27          1.5
 11470      -4.9       66.4           27          1.3
 11480      -2.0       66.4           27          0.2
 11490      -2.1       66.4           27         -0.5
 11500       0.0       66.4           27         -1.8
 11510       0.0       66.5           27         -3.1
 11520       0.0       66.5           27         -6.1
 11530      -0.1       66.6           27         -8.7
 11540      -0.2       66.7           27        -11.9
 11550      -0.8       66.9           27        -15.1
 11560      -1.3       67.0           28        -18.6
 11570      -1.6       67.3           28        -20.4
 11580      -1.9       67.5           28        -26.6
 11590      -2.3       67.8           28        -34.0
 11600      -2.8       68.2           29        -35.9
 11610      -3.3       68.6           29        -45.5
 11620      -3.9       69.0           30        -42.0
 11630      -4.1       69.5           30        -52.7
 11640      -4.3       70.1           31        -52.9
 11650      -4.9       70.7           31        -64.6
 11660      -4.6       71.4           32        -71.3
 11670      -5.0       72.2           33        -78.8
 11680      -5.2       73.0           34        -85.1
 11690      -5.4       73.9           34        -92.1
 11700      -5.5       74.9           35        -99.5
 11710      -6.1       76.0           37       -106.7
 11720      -6.5       77.1           38       -114.2
 11730      -6.8       78.3           39       -122.1
 11740      -6.8       79.6           40       -129.9
 11750      -6.8       80.9           41       -138.7
 11760      -7.0       82.4           43       -146.1
 11770      -7.5       83.9           44       -148.8
 11780      -7.7       85.4           46       -149.3
 11790      -8.3       86.9           47       -149.3
 11800      -8.5       88.3           49       -149.6
 11810      -8.5       89.8           50       -149.3
 11820      -8.3       91.3           52       -149.8
 11830      -8.1       92.8           53       -149.8
 11840      -8.2       94.3           55       -149.6
 11850      -7.2       95.8           56       -149.8
 11860      -7.9       97.3           58       -149.6
 11870      -7.3       98.8           59       -149.8
 11880      -7.3      100.3           61       -149.6
 11890      -7.2      101.8           62       -150.1
 11900      -7.2      103.3           64       -149.6
 11910      -7.3      104.8           65       -150.1
 11920      -7.0      106.3           67       -149.6
 11930      -7.4      107.8           68       -149.8
 11940      -6.9      109.3           70       -150.1
 11950      -6.9      110.8           71       -149.6
 11960      -6.7      112.3           73       -149.8
 11970      -6.7      113.8           74       -149.6
 11980      -6.4      115.3           76       -149.8
 11990      -6.2      116.8           77       -149.6
 12000      -5.6      118.3           79       -149.8
 12010      -5.2      119.8           80       -149.6
 12020      -5.1      121.3           82       -149.8
 12030      -4.1      122.8           83       -149.8
 12040      -4.2      124.3           85       -149.6
 12050      -3.2      125.8           86       -150.1
 12060      -2.3      127.3           88       -149.6
 12070      -1.5      128.8           89       -149.6
 12080      -0.4      130.2           91       -149.6
 12090       0.0      131.7           92       -149.6
 12100      -1.6      133.1           94       -119.8
 12110      -0.5      134.2           95        -90.5
 12120      -1.9      135.0           96        -68.6
 12130      -1.2      135.6           96        -52.1
 12140      -0.1      136.1           97        -39.6
 12150       0.0      136.5           97        -30.0
 12160       0.0      136.7           97        -22.8
 12170       0.0      136.9           97        -20.7
 12180       0.0      137.1           98        -15.7
 12190       0.3      137.2           98        -11.7
 12200       1.2      137.3           98         -8.7
 12210       1.2      137.3           98         -5.0
 12220       1.3      137.4           98         -2.6
 12230       4.1      137.4           98          0.0
 12240       8.5      137.4           98          1.0
 12250       9.1      137.3           98          6.6
 12260      10.3      137.2           98         11.7
 12270      11.1      137.1           98         18.3
 12280      12.2      136.8           97         28.2
 12290      14.3      136.5           97         33.5
 12300      14.9      136.1           97         47.6
 12310      15.4      135.6           96         58.5
 12320      15.4      135.0           96         63.0
 12330      16.2      134.3           95         67.0
 12340      16.2      133.5           94         76.4
 12350      16.4      132.5           93         95.8
 12360      17.1      131.4           92        106.7
 12370      17.2      130.3           91        117.9
 12380      16.4      129.0           90        129.3
 12390      16.6      127.7           88        139.7
 12400      16.9      126.2           87        147.4
 12410      17.0      124.7           85        148.5
 12420      17.2      123.2           84        148.8
 12430      17.2      121.7           82        149.3
 12440      17.3      120.2           81        149.0
 12450      17.1      118.7           79        149.3
 12460      16.4      117.2           78        149.3
 12470      16.0      115.8           76        149.3
 12480      16.0      114.3           75        149.6
 12490      16.1      112.8           73        149.6
 12500      15.7      111.3           72        149.8
 12510      15.9      109.8           70        149.6
 12520      15.8      108.3           69        149.6
 12530      15.6      106.8           67        149.8
 12540      15.5      105.3           66        149.8
 12550      14.8      103.8           64        149.6
 12560      14.9      102.3           63        149.8
 12570      14.9      100.8           61        149.6
 12580      15.0       99.3           60        149.8
 12590      14.5       97.8           58        149.8
 12600      14.6       96.3           57        149.6
 12610      14.1       94.8           55        149.6
 12620      14.1       93.3           54        149.3
 12630      13.9       91.8           52        149.6
 12640      13.6       90.3           51        149.6
 12650      13.2       88.8           49        149.3
 12660      12.7       87.3           48        149.6
 12670      12.7       85.8           46        149.6
 12680      12.4       84.3           45        149.6
 12690      12.1       82.8           43        149.6
 12700      11.1       81.3           42        149.6
 12710      11.1       79.8           40        149.3
 12720      10.6       78.3           39        149.6
 12730      10.1       76.8           37        149.6
 12740       9.8       75.3           36        149.6
 12750       9.5       73.8           34        149.6
 12760       8.6       72.3           33        149.6
 12770      12.4       70.9           31        147.4
 12780      13.3       69.8           30        111.0
 12790      11.1       69.0           30         84.1
 12800       9.8       68.4           29         62.8
 12810       9.0       67.9           28         48.4
 12820       7.0       67.6           28         36.7
 12830       6.9       67.3           28         27.9
 12840       6.5       67.1           28         21.0
 12850       5.9       66.9           27         15.9
 12860       5.4       66.8           27         12.2
 12870       5.3       66.7           27          9.0
 12880       5.3       66.7           27          7.1
 12890       4.9       66.6           27          5.0
 12900       4.4       66.6           27          4.2
 12910       3.9       66.5           27          2.9
 12920      -4.3       66.5           27          2.1
 12930      -4.9       66.5           27          1.5
 12940      -1.5       66.5           27          0.5
 12950      -2.1       66.5           27         -0.2
 12960       0.0       66.5           27         -1.5
 12970       0.0       66.5           27         -2.9
 12980       0.0       66.6           27         -5.0
 12990       0.0       66.6           27         -7.1
 13000       0.0       66.7           27        -10.6
 13010      -0.1       66.9           27        -12.7
 13020      -0.3       67.0           28        -15.4
 13030      -0.7       67.2           28        -17.0
 13040      -1.3       67.4           28        -22.3
 13050      -1.3       67.6           28        -23.6
 13060      -1.8       67.9           28        -30.0
 13070      -2.3       68.3           29        -31.1
 13080      -2.3       68.7           29        -39.4
 13090      -2.8       69.1           30        -39.6
 13100      -2.8       69.6           30        -49.2
 13110      -3.1       70.1           31        -48.7
 13120      -3.6       70.7           31        -58.3
 13130      -3.9       71.3           32        -65.2
 13140      -4.1       72.0           33        -71.6
 13150      -4.4       72.8           33        -77.4
 13160      -4.5       73.6           34        -83.3
 13170      -4.9       74.5           35        -90.2
 13180      -5.2       75.4           36        -96.9
 13190      -5.5       76.5           37       -103.0
 13200      -5.7       77.5           38       -110.7
 13210      -6.2       78.7           39       -117.9
 13220      -6.5       79.9           40       -125.6
 13230      -6.5       81.3           42       -133.1
 13240      -6.5       82.6           43       -141.0
 13250      -7.0       84.1           45       -147.7
 13260      -7.7       85.6           46       -149.0
 13270      -8.0       87.1           48       -149.0
 13280      -8.5       88.6           49       -149.6
 13290      -8.8       90.1           51       -149.3
 13300      -9.2       91.6           52       -149.8
 13310      -9.3       93.1           54       -149.3
 13320      -9.8       94.6           55       -149.6
 13330      -9.4       96.1           57       -149.8
 13340      -9.4       97.6           58       -149.6
 13350      -9.0       99.1           60       -149.8
 13360      -9.0      100.6           61       -149.6
 13370      -8.8      102.1           63       -149.8
 13380      -8.7      103.5           64       -149.6
 13390      -8.8      105.0           66       -149.8
 13400      -8.8      106.5           67       -149.8
 13410      -8.8      108.0           69       -149.6
 13420      -8.4      109.5           70       -149.8
 13430      -8.3      111.0           72       -149.6
 13440      -7.8      112.5           73       -149.8
 13450      -7.7      114.0           75       -149.3
 13460      -7.4      115.5           76       -150.1
 13470      -6.9      117.0           78       -149.6
 13480      -6.5      118.5           79       -149.6
 13490      -5.3      120.0           81       -149.8
 13500      -5.1      121.5           82       -149.8
 13510      -4.6      123.0           84       -149.8
 13520      -4.3      124.5           85       -149.6
 13530      -3.8      126.0           87       -149.8
 13540      -2.8      127.5           88       -149.6
 13550      -2.2      129.0           90       -149.6
 13560      -1.0      130.5           91       -149.8
 13570      -0.5      132.0           93       -149.3
 13580      -2.2      133.3           94       -139.2
 13590      -0.3      134.3           95       -105.4
 13600      -0.7      135.1           96        -80.6
 13610      -1.2      135.7           96        -61.4
 13620      -0.1      136.2           97        -47.3
 13630       0.0      136.5           97        -35.9
 13640       0.0      136.8           97        -27.4
 13650       0.0      137.0           98        -20.4
 13660       0.0      137.1           98        -14.1
 13670       0.0      137.3           98         -9.5
 13680       1.3      137.3           98         -7.1
 13690       3.3      137.4           98         -4.2
 13700       7.3      137.4           98          0.2
 13710       9.0      137.4           98          2.9
 13720       9.0      137.3           98          8.2
 13730      10.6      137.2           98         14.1
 13740      12.2      137.0           98         21.2
 13750      13.2      136.7           97         29.5
