a, d
2/9/2004 4:52:54 PM
Set #2

  TIME    TORQUE   POSITION    POS (ANAT)    VELOCITY
  mSec    FT-LBS    Degrees      Degrees       DEG/SEC
 10880      27.4      163.7           83        149.0
 10890      31.9      162.2           82        149.6
 10900      35.1      160.7           80        150.1
 10910      39.6      159.2           79        150.1
 10920      40.0      157.7           77        150.4
 10930      40.4      156.2           76        150.1
 10940      42.5      154.6           74        150.4
 10950      45.0      153.1           73        150.6
 10960      48.5      151.6           71        150.1
 10970      52.0      150.1           70        150.6
 10980      55.0      148.6           68        150.6
 10990      56.9      147.1           67        151.2
 11000      58.0      145.6           65        150.9
 11010      60.4      144.1           64        150.9
 11020      61.9      142.6           62        151.2
 11030      62.8      141.1           61        150.9
 11040      62.9      139.5           59        150.9
 11050      61.9      138.0           58        150.6
 11060      59.7      136.5           56        150.4
 11070      58.6      135.0           55        150.4
 11080      56.8      133.5           53        150.4
 11090      56.6      132.0           52        150.6
 11100      54.9      130.5           50        150.1
 11110      53.1      129.0           49        150.4
 11120      51.4      127.5           47        150.1
 11130      50.2      126.0           46        150.1
 11140      49.0      124.5           44        149.8
 11150      48.2      123.0           43        149.8
 11160      46.2      121.5           41        149.6
 11170      44.4      120.0           40        149.6
 11180      41.3      118.5           38        149.6
 11190      39.5      117.0           37        149.3
 11200      37.2      115.5           35        149.3
 11210      33.8      114.0           34        148.8
 11220      30.4      112.5           32        149.0
 11230      26.4      111.0           31        148.8
 11240      24.6      109.5           29        148.8
 11250      23.8      108.0           28        149.0
 11260      24.0      106.6           26        148.8
 11270      24.2      105.1           25        149.0
 11280      23.5      103.6           23        149.3
 11290      22.5      102.1           22        149.3
 11300      20.6      100.6           20        149.3
 11310      18.8       99.1           19        149.0
 11320      16.6       97.6           17        149.3
 11330      16.4       96.1           16        149.0
 11340     -18.5       94.6           14        149.0
 11350     -19.4       93.1           13        144.0
 11360     -17.2       91.7           11        138.1
 11370     -17.5       90.4           10        135.7
 11380     -19.7       89.2            9        107.0
 11390     -17.5       88.2            8         83.5
 11400     -15.9       87.4            7         65.7
 11410      16.2       86.8            6         51.9
 11420      16.2       86.3            6         40.4
 11430     -15.8       85.9            5         31.6
 11440     -17.7       85.6            5         24.7
 11450     -21.3       85.4            5         18.6
 11460     -24.4       85.2            5         13.8
 11470     -27.1       85.1            5          7.4
 11480       0.0       85.1            5         -1.0
 11490       0.0       85.2            5         -7.9
 11500       0.0       85.3            5        -17.0
 11510       0.0       85.6            5        -28.2
 11520       0.0       85.9            5        -34.0
 11530       0.0       86.3            6        -38.3
 11540       0.0       86.8            6        -56.4
 11550       0.0       87.3            7        -54.3
 11560       0.0       88.0            8        -69.2
 11570       0.0       88.8            8        -85.7
 11580       0.0       89.7            9        -95.0
 11590       0.0       90.6           10        -96.9
 11600       0.0       91.6           11       -106.2
 11610       0.0       92.8           12       -115.8
 11620       0.0       94.0           14       -126.1
 11630       0.0       95.3           15       -136.0
 11640       0.0       96.8           16       -146.6
 11650      -2.2       98.3           18       -149.0
 11660      -5.5       99.8           19       -149.3
 11670      -9.0      101.3           21       -149.8
 11680     -11.3      102.8           22       -150.1
 11690     -12.6      104.3           24       -150.4
 11700     -13.9      105.8           25       -150.1
 11710     -14.1      107.3           27       -150.6
 11720     -14.3      108.8           28       -150.1
 11730     -14.0      110.3           30       -150.1
 11740     -13.8      111.8           31       -149.8
 11750     -13.6      113.3           33       -149.8
 11760     -13.2      114.8           34       -149.8
 11770     -12.7      116.3           36       -149.8
 11780     -11.8      117.8           37       -149.8
 11790     -11.8      119.3           39       -149.3
 11800     -11.3      120.8           40       -149.6
 11810     -12.1      122.3           42       -149.6
 11820     -11.9      123.8           43       -149.6
 11830     -10.7      125.3           45       -149.8
 11840     -10.4      126.8           46       -149.3
 11850      -9.2      128.2           48       -149.6
 11860      -9.6      129.7           49       -149.3
 11870      -8.8      131.2           51       -149.8
 11880      -9.2      132.7           52       -149.6
 11890      -8.4      134.2           54       -149.8
 11900      -8.3      135.7           55       -149.6
 11910      -7.7      137.2           57       -149.3
 11920      -6.4      138.7           58       -149.6
 11930      -7.8      140.2           60       -149.8
 11940      -7.7      141.7           61       -150.1
 11950      -7.6      143.2           63       -149.6
 11960      -6.4      144.7           64       -149.8
 11970      -5.6      146.2           66       -149.6
 11980      -4.6      147.7           67       -149.8
 11990      -4.5      149.2           69       -149.8
 12000      -4.2      150.7           70       -149.3
 12010      -3.8      152.2           72       -149.8
 12020      -3.4      153.7           73       -149.3
 12030      -2.4      155.2           75       -149.8
 12040      -1.8      156.7           76       -149.0
 12050      -1.2      158.2           78       -149.8
 12060      -0.7      159.7           79       -149.6
 12070      -1.1      161.2           81       -149.6
 12080      -1.7      162.6           82       -149.8
 12090      -1.9      164.1           84       -149.6
 12100      -1.8      165.6           85       -149.8
 12110       0.0      167.1           87       -149.6
 12120       0.0      168.6           88       -148.8
 12130       0.7      170.0           90       -121.3
 12140      -0.8      171.1           91        -91.8
 12150      -0.2      171.9           91        -70.2
 12160      -1.8      172.6           92        -53.7
 12170      -5.9      173.1           93        -50.8
 12180      -4.8      173.4           93        -38.8
 12190      -1.2      173.7           93        -29.5
 12200      -2.1      174.0           94        -22.3
 12210       0.0      174.1           94        -17.0
 12220       0.0      174.2           94        -12.7
 12230       0.0      174.3           94         -9.8
 12240       6.3      174.4           94         -5.3
 12250      15.2      174.4           94          1.3
 12260      15.2      174.3           94          8.5
 12270      26.6      174.2           94         20.7
 12280      13.0      173.9           93         33.5
 12290      19.2      173.5           93         39.4
 12300      17.5      173.0           93         50.0
 12310      15.7      172.3           92         60.6
 12320      15.0      171.6           91         69.7
 12330      16.8      170.7           90         78.5
 12340      18.0      169.7           89        109.4
 12350      16.2      168.6           88        122.9
 12360      17.9      167.4           87        123.5
 12370      16.0      166.1           86        136.5
 12380      16.4      164.6           84        147.2
 12390      19.7      163.2           83        149.0
 12400      22.8      161.7           81        149.3
 12410      26.8      160.2           80        149.8
 12420      28.8      158.7           78        150.1
 12430      33.3      157.2           77        150.1
 12440      36.3      155.7           75        150.6
 12450      39.0      154.2           74        150.4
 12460      40.9      152.6           72        150.6
 12470      43.4      151.1           71        150.6
 12480      44.4      149.6           69        150.6
 12490      46.2      148.1           68        150.6
 12500      47.7      146.6           66        150.9
 12510      49.7      145.1           65        150.9
 12520      52.2      143.6           63        150.9
 12530      54.1      142.1           62        151.2
 12540      55.1      140.6           60        150.9
 12550      55.5      139.1           59        151.2
 12560      55.3      137.6           57        150.9
 12570      54.6      136.1           56        150.9
 12580      53.9      134.6           54        150.9
 12590      52.3      133.0           53        150.6
 12600      50.3      131.5           51        150.4
 12610      47.3      130.0           50        150.1
 12620      44.8      128.5           48        150.1
 12630      42.1      127.0           47        149.8
 12640      39.9      125.5           45        149.8
 12650      39.2      124.1           44        149.6
 12660      36.3      122.6           42        149.6
 12670      35.6      121.1           41        149.6
 12680      34.3      119.6           39        149.3
 12690      33.1      118.1           38        149.6
 12700      31.3      116.6           36        149.3
 12710      30.9      115.1           35        149.3
 12720      29.1      113.6           33        149.6
 12730      27.3      112.1           32        149.6
 12740      25.5      110.6           30        149.3
 12750      23.6      109.1           29        149.3
 12760      21.8      107.6           27        149.3
 12770      21.7      106.1           26        149.0
 12780      19.1      104.6           24        149.3
 12790      18.2      103.1           23        149.3
 12800      16.3      101.6           21        149.3
 12810      16.3      100.2           20        149.3
 12820      16.2       98.7           18        149.3
 12830     -19.0       97.2           17        148.8
 12840     -15.2       95.7           15        144.0
 12850     -15.2       94.3           14        140.5
 12860     -15.4       92.9           12        139.5
 12870     -20.3       91.5           11        137.3
 12880     -28.8       90.2           10        132.3
 12890     -18.5       89.0            9        122.1
 12900     -19.0       88.1            8         96.9
 12910     -17.5       87.3            7         76.1
 12920      16.7       86.8            6         60.9
 12930      16.2       86.3            6         48.1
 12940      16.2       85.9            5         37.8
 12950     -21.3       85.6            5         29.0
 12960     -24.2       85.4            5         21.5
 12970     -26.3       85.3            5         14.1
 12980     -29.6       85.2            5          4.5
 12990       0.0       85.3            5         -4.2
 13000       0.0       85.4            5        -15.9
 13010       0.0       85.6            5        -20.2
 13020       0.0       85.9            5        -30.8
 13030       0.0       86.2            6        -39.1
 13040       0.0       86.7            6        -52.1
 13050       0.0       87.2            7        -62.2
 13060       0.0       87.9            7        -72.9
 13070       0.0       88.6            8        -83.0
 13080       0.0       89.4            9        -83.8
 13090       0.0       90.3           10        -93.1
 13100       0.0       91.3           11       -102.2
 13110       0.0       92.4           12       -110.7
 13120       0.0       93.6           13       -120.0
 13130       0.0       94.9           14       -128.8
 13140       0.0       96.2           16       -138.9
 13150      -0.9       97.7           17       -147.7
 13160      -5.7       99.2           19       -149.0
 13170     -10.0      100.7           20       -149.3
 13180     -13.2      102.2           22       -150.1
 13190     -15.4      103.7           23       -150.1
 13200     -15.3      105.2           25       -150.1
 13210     -14.0      106.7           26       -150.1
 13220     -14.0      108.2           28       -149.6
 13230     -14.2      109.7           29       -149.8
 13240     -15.8      111.2           31       -149.8
 13250     -16.4      112.7           32       -150.1
 13260     -16.2      114.2           34       -149.6
 13270     -15.0      115.7           35       -149.8
 13280     -14.3      117.2           37       -149.6
 13290     -13.4      118.7           38       -149.3
 13300     -12.7      120.2           40       -149.3
 13310     -12.5      121.7           41       -149.6
 13320     -12.6      123.2           43       -149.8
 13330     -12.1      124.7           44       -149.3
 13340     -11.1      126.2           46       -149.3
 13350     -10.6      127.7           47       -149.6
 13360     -11.0      129.2           49       -149.6
 13370     -11.6      130.7           50       -149.6
 13380     -13.2      132.2           52       -149.8
 13390     -13.1      133.7           53       -149.6
 13400     -14.0      135.2           55       -149.3
 13410     -13.4      136.7           56       -149.8
 13420     -13.6      138.2           58       -149.6
 13430     -13.5      139.6           59       -149.8
 13440     -13.2      141.1           61       -149.6
 13450     -12.9      142.6           62       -149.6
 13460     -12.5      144.1           64       -149.6
 13470     -11.6      145.6           65       -149.3
 13480     -11.4      147.1           67       -149.6
 13490     -11.9      148.6           68       -149.3
 13500     -11.5      150.1           70       -149.6
 13510     -11.6      151.6           71       -149.6
 13520     -11.3      153.1           73       -149.3
 13530     -10.1      154.6           74       -149.6
 13540      -9.8      156.1           76       -149.0
 13550      -8.7      157.6           77       -149.3
 13560      -8.8      159.1           79       -149.0
 13570      -7.1      160.6           80       -149.6
 13580      -6.0      162.1           82       -149.0
 13590      -4.8      163.6           83       -149.3
 13600      -3.4      165.1           85       -149.3
 13610      -1.5      166.6           86       -149.0
 13620      -1.1      168.1           88       -149.3
 13630      -0.7      169.5           89       -161.3
 13640      -4.4      170.8           90       -126.1
 13650     -11.5      171.7           91        -97.4
 13660     -10.0      172.4           92        -73.7
 13670      -5.9      173.0           93        -55.6
 13680       0.0      173.4           93        -42.5
 13690       0.0      173.7           93        -31.9
 13700       0.0      173.9           93        -24.2
 13710       0.0      174.1           94        -17.0
 13720       0.0      174.2           94        -11.4
 13730       0.0      174.3           94         -8.5
 13740       3.7      174.4           94         -6.3
 13750      13.1      174.4           94         -0.5
 13760      14.1      174.4           94          5.5
 13770      21.2      174.3           94         13.3
 13780      13.1      174.1           94         29.5
 13790      16.9      173.7           93         35.4
 13800      19.0      173.3           93         51.6
 13810      15.8      172.7           92         65.7
 13820      14.6      172.1           92         70.0
 13830      16.2      171.3           91         71.6
 13840      18.2      170.4           90         89.4
 13850      15.9      169.4           89         93.1
 13860      19.7      168.2           88        115.0
 13870      18.4      167.0           87        129.3
 13880      19.0      165.6           85        143.2
 13890      20.7      164.1           84        148.5
 13900      24.0      162.6           82        149.3
 13910      25.8      161.1           81        149.6
 13920      27.0      159.6           79        149.6
 13930      28.7      158.1           78        149.8
 13940      29.4      156.6           76        149.8
 13950      30.3      155.1           75        150.1
 13960      32.2      153.6           73        150.4
 13970      33.7      152.1           72        150.1
 13980      34.1      150.6           70        150.1
 13990      35.3      149.1           69        149.8
 14000      36.0      147.6           67        150.1
 14010      36.4      146.1           66        150.1
 14020      37.3      144.6           64        150.1
 14030      37.7      143.1           63        150.1
 14040      38.1      141.6           61        150.1
 14050      38.5      140.1           60        149.8
 14060      38.9      138.6           58        150.1
 14070      39.3      137.1           57        150.1
 14080      39.6      135.6           55        150.1
 14090      40.0      134.1           54        150.1
 14100      40.3      132.6           52        149.8
 14110      40.2      131.1           51        150.1
 14120      40.4      129.6           49        149.8
 14130      39.8      128.1           48        150.1
 14140      39.1      126.6           46        149.6
 14150      37.8      125.1           45        149.6
 14160      37.6      123.6           43        149.6
 14170      36.4      122.1           42        149.8
 14180      34.1      120.6           40        149.8
 14190      33.9      119.2           39        149.6
 14200      33.0      117.7           37        149.6
 14210      30.5      116.2           36        149.6
 14220      29.5      114.7           34        149.6
 14230      27.2      113.2           33        149.6
 14240      25.3      111.7           31        149.3
 14250      23.5      110.2           30        149.3
 14260      21.6      108.7           28        149.3
 14270      19.7      107.2           27        149.3
 14280      18.5      105.7           25        149.3
 14290      16.6      104.2           24        149.3
 14300      16.2      102.7           22        149.6
 14310      16.2      101.2           21        149.6
 14320      15.0       99.7           19        149.8
 14330     -18.1       98.3           18        147.7
 14340     -16.2       96.8           16        141.6
 14350     -15.1       95.4           15        140.0
 14360     -17.0       94.0           14        138.9
 14370     -18.2       92.7           12        134.9
 14380     -25.9       91.3           11        130.7
 14390     -29.9       90.1           10        121.3
 14400     -23.7       89.0            9        111.5
 14410     -22.6       88.2            8         89.9
 14420     -17.5       87.5            7         73.2
 14430      15.6       86.9            6         59.9
 14440     -16.5       86.5            6         48.1
 14450     -21.2       86.1            6         38.3
 14460     -24.2       85.8            5         29.8
 14470     -28.0       85.6            5         21.2
 14480     -30.7       85.5            5         10.1
 14490       0.0       85.5            5         -2.9
 14500       0.0       85.5            5         -9.0
 14510       0.0       85.7            5        -19.1
 14520       0.0       86.0            6        -32.7
 14530       0.0       86.4            6        -38.3
 14540       0.0       86.8            6        -47.1
 14550       0.0       87.4            7        -60.1
 14560       0.0       88.0            8        -70.8
 14570       0.0       88.7            8        -66.8
 14580       0.0       89.5            9        -84.6
 14590       0.0       90.4           10        -96.6
 14600       0.0       91.5           11       -107.2
 14610       0.0       92.6           12       -117.4
 14620       0.0       93.9           13       -128.3
 14630       0.0       95.3           15       -138.1
 14640       0.0       96.7           16       -148.2
 14650      -4.1       98.2           18       -149.0
 14660      -8.4       99.7           19       -149.8
 14670     -11.6      101.2           21       -149.8
 14680     -12.9      102.7           22       -150.1
 14690     -12.1      104.2           24       -150.1
 14700     -11.5      105.7           25       -149.6
 14710     -11.0      107.2           27       -150.1
 14720     -11.8      108.7           28       -149.6
 14730     -12.4      110.2           30       -149.8
 14740     -13.3      111.7           31       -149.6
 14750     -13.9      113.2           33       -150.1
 14760     -13.8      114.7           34       -150.1
 14770     -13.2      116.2           36       -149.8
 14780     -12.3      117.7           37       -150.1
 14790     -11.4      119.2           39       -149.3
 14800     -10.7      120.7           40       -149.6
 14810     -10.9      122.2           42       -149.8
 14820     -10.6      123.7           43       -149.3
 14830      -9.5      125.2           45       -149.6
 14840      -9.1      126.7           46       -149.0
 14850      -7.6      128.2           48       -149.6
 14860      -8.0      129.7           49       -149.3
 14870      -7.7      131.2           51       -149.8
 14880      -8.1      132.6           52       -149.3
 14890      -7.5      134.1           54       -149.8
 14900      -7.8      135.6           55       -149.3
 14910      -7.1      137.1           57       -149.6
 14920      -7.0      138.6           58       -149.6
 14930      -7.4      140.1           60       -149.3
 14940      -7.2      141.6           61       -149.6
 14950      -6.8      143.1           63       -149.3
 14960      -6.4      144.6           64       -149.6
 14970      -6.3      146.1           66       -149.6
 14980      -5.6      147.6           67       -149.6
 14990      -5.6      149.1           69       -149.8
 15000      -5.4      150.6           70       -149.3
 15010      -4.6      152.1           72       -149.8
 15020      -4.1      153.6           73       -149.0
 15030      -2.7      155.1           75       -149.8
 15040      -2.9      156.6           76       -149.3
 15050      -1.7      158.1           78       -149.6
 15060      -1.1      159.6           79       -149.3
 15070      -1.2      161.1           81       -149.3
 15080      -1.5      162.6           82       -149.6
 15090      -1.8      164.1           84       -149.3
 15100       1.7      165.6           85       -149.3
 15110       0.0      167.0           87       -148.0
 15120       0.0      168.5           88       -148.5
 15130       6.7      169.9           89       -122.1
 15140       0.0      171.0           91        -93.7
 15150       0.0      171.9           91        -71.8
 15160       3.9      172.5           92        -54.3
 15170       0.9      173.0           93        -41.5
 15180       1.3      173.4           93        -31.9
 15190       5.4      173.7           93        -23.9
 15200       8.0      173.9           93        -17.3
 15210       9.0      174.0           94        -10.6
 15220      11.5      174.1           94         -1.0
 15230      19.3      174.0           94          5.8
 15240      19.2      173.9           93         17.0
 15250      20.2      173.6           93         35.1
