b, v
6/25/2002 2:28:55 PM
Set #3

  TIME    TORQUE   POSITION    POS (ANAT)    VELOCITY
  mSec       N-M    Degrees      Degrees       DEG/SEC
 11090     -20.1       95.2           39       -149.6
 11100     -18.8       95.9           39       -149.8
 11110     -19.3       96.7           40       -149.8
 11120     -19.1       97.4           41       -149.6
 11130     -19.3       98.2           42       -149.3
 11140     -19.0      101.2           45       -149.3
 11150     -18.3      101.9           45       -150.1
 11160     -19.4      102.7           46       -149.3
 11170     -19.1      103.4           47       -149.8
 11180     -19.1      104.2           48       -149.8
 11190     -19.1      106.4           50       -149.8
 11200     -19.1      107.2           51       -149.6
 11210     -18.7      107.9           51       -150.1
 11220     -18.7      108.7           52       -149.0
 11230     -17.9      109.4           53       -150.1
 11240     -17.1      112.4           56       -150.1
 11250     -17.5      113.1           57       -149.6
 11260     -17.2      113.9           57       -149.8
 11270     -17.2      114.6           58       -149.6
 11280     -17.1      115.4           59       -150.1
 11290     -17.2      117.6           61       -149.3
 11300     -17.2      118.4           62       -149.8
 11310     -17.1      119.1           63       -149.3
 11320     -16.7      119.9           63       -149.8
 11330     -17.5      120.6           64       -149.6
 11340     -16.3      123.6           67       -149.6
 11350     -15.6      124.4           68       -149.6
 11360     -15.1      125.1           69       -149.3
 11370     -15.1      125.9           69       -149.8
 11380     -15.2      126.6           70       -149.3
 11390     -13.8      128.9           72       -149.8
 11400     -14.1      129.6           73       -149.0
 11410     -13.4      130.4           74       -149.6
 11420     -13.2      131.1           75       -149.6
 11430     -12.7      131.9           75       -149.8
 11440     -11.8      134.8           78       -149.6
 11450     -11.1      135.6           79       -149.3
 11460     -10.6      136.3           80       -149.8
 11470     -10.4      137.1           81       -149.6
 11480      -9.9      137.8           81       -149.6
 11490      -6.1      140.8           84       -149.6
 11500      -5.7      141.6           85       -149.3
 11510      -5.3      142.3           86       -149.6
 11520      -4.7      143.1           87       -149.3
 11530      -3.3      143.7           87       -133.9
 11540      -5.7      145.6           89       -112.8
 11550      -5.7      146.0           90        -80.6
 11560      -3.3      146.4           90        -86.2
 11570      -2.3      146.7           90        -61.7
 11580      -2.4      147.1           91        -66.0
 11590      -1.8      147.9           91        -38.3
 11600      -0.8      148.1           92        -27.4
 11610      -0.4      148.2           92        -29.2
 11620      -0.3      148.3           92        -21.0
 11630       0.0      148.4           92        -22.3
 11640       0.0      148.6           92        -11.9
 11650       0.0      148.7           92        -13.0
 11660       0.0      148.8           92         -9.3
 11670       0.0      148.8           92         -9.8
 11680       0.0      148.8           92         -7.9
 11690       0.0      149.0           93         -5.0
 11700       0.0      149.0           93         -3.7
 11710       0.0      149.0           93         -3.7
 11720       0.0      149.0           93         -3.4
 11730       0.0      149.0           93         -2.6
 11740       0.0      149.1           93         -1.3
 11750       0.0      149.1           93         -1.5
 11760       0.0      149.1           93         -1.0
 11770       1.1      149.1           93         -0.5
 11780       2.8      149.1           93         -0.2
 11790       6.4      149.1           93          1.3
 11800       7.3      149.1           93          2.9
 11810       7.9      149.0           93          3.7
 11820       8.5      149.0           93          5.0
 11830      10.3      149.0           93          6.3
 11840      14.9      148.8           92         15.7
 11850      14.9      148.7           92         19.4
 11860      16.0      148.6           92         21.0
 11870      16.5      148.4           92         29.5
 11880      18.7      148.3           92         31.1
 11890      19.9      147.4           91         49.7
 11900      20.2      147.1           91         60.4
 11910      20.9      146.9           90         53.7
 11920      21.8      146.5           90         71.3
 11930      22.2      146.2           90         70.5
 11940      23.1      144.9           88         88.3
 11950      23.3      144.5           88         84.1
 11960      24.7      144.0           88        109.4
 11970      24.8      143.4           87        105.1
 11980      24.8      142.9           86        111.5
 11990      25.6      140.3           84        136.8
 12000      25.9      139.6           83        143.2
 12010      26.7      138.9           82        147.7
 12020      28.5      138.1           82        148.2
 12030      31.1      137.4           81        149.0
 12040      34.2      134.4           78        149.6
 12050      35.0      133.7           77        149.3
 12060      35.1      132.9           76        149.8
 12070      35.1      132.2           76        149.6
 12080      35.3      131.4           75        149.6
 12090      38.4      129.2           73        150.1
 12100      39.1      128.4           72        149.8
 12110      39.2      127.7           71        149.8
 12120      39.2      126.9           70        149.8
 12130      40.0      126.2           70        149.8
 12140      41.4      123.2           67        149.8
 12150      41.0      122.4           66        149.8
 12160      41.1      121.7           65        149.8
 12170      40.4      120.9           64        150.1
 12180      40.5      120.2           64        150.1
 12190      40.7      117.9           61        150.1
 12200      41.8      117.2           61        149.8
 12210      40.8      116.4           60        149.6
 12220      40.8      115.7           59        149.8
 12230      41.0      114.9           58        149.8
 12240      40.4      111.9           55        150.1
 12250      41.2      111.2           55        149.6
 12260      40.5      110.4           54        150.1
 12270      40.5      109.7           53        149.8
 12280      40.0      108.9           52        149.8
 12290      38.6      106.7           50        149.6
 12300      37.3      105.9           49        149.8
 12310      36.6      105.2           49        149.6
 12320      35.3      104.4           48        149.6
 12330      34.6      103.7           47        149.3
 12340      31.5      100.7           44        149.6
 12350      30.6       99.9           43        149.8
 12360      30.6       99.2           43        149.3
 12370      30.5       98.4           42        149.8
 12380      30.8       97.7           41        149.3
 12390      30.6       95.5           39        149.8
 12400      30.8       94.7           38        149.6
 12410      30.9       94.0           38        149.8
 12420      31.9       93.2           37        149.6
 12430      30.9       92.5           36        150.1
 12440      31.1       89.5           33        149.8
 12450      30.9       88.7           32        149.6
 12460      29.6       88.0           32        150.1
 12470      28.9       87.2           31        149.3
 12480      26.7       86.5           30        149.8
 12490      21.2       84.2           28        149.3
 12500      19.8       83.5           27        149.6
 12510      19.8       82.7           26        149.3
 12520      19.1       82.0           26        149.6
 12530      19.1       81.2           25        149.6
 12540      19.1       78.2           22        149.6
 12550      19.1       77.5           21        149.8
 12560      19.1       76.7           20        149.3
 12570      18.3       76.0           20        150.1
 12580      18.4       75.2           19        149.3
 12590      15.6       72.3           16        149.3
 12600      14.1       71.5           15        149.8
 12610      15.6       70.9           14        129.9
 12620      21.2       70.2           14        139.5
 12630      21.3       69.7           13         98.7
 12640      22.6       68.4           12         80.6
 12650      20.9       68.1           12         57.5
 12660      19.1       67.8           11         61.4
 12670      18.0       67.5           11         43.9
 12680      16.3       67.3           11         46.8
 12690      12.7       66.7           10         26.8
 12700      12.6       66.6           10         19.1
 12710      12.2       66.5           10         20.4
 12720      12.2       66.4           10         14.6
 12730      12.1       66.4           10         15.7
 12740      12.1       66.2           10         10.3
 12750      12.1       66.2           10          7.4
 12760      12.1       66.1           10          8.2
 12770      12.1       66.1           10          6.3
 12780      12.2       66.1           10          5.0
 12790      10.6       66.0           10          3.1
 12800       9.9       66.0           10          2.3
 12810       9.9       66.0           10          2.3
 12820       9.9       65.9            9          2.3
 12830       9.9       65.9            9          1.8
 12840       8.5       65.9            9          1.3
 12850       1.2       65.9            9          0.7
 12860       7.9       65.9            9          1.0
 12870       1.1       65.9            9          0.7
 12880       0.4       65.9            9          0.7
 12890      -1.6       65.9            9          0.5
 12900      -2.3       65.9            9          0.0
 12910      -2.3       65.9            9         -0.2
 12920      -2.7       65.9            9         -0.5
 12930      -2.7       65.9            9         -0.5
 12940       0.0       65.9            9         -2.9
 12950       0.0       65.9            9         -3.7
 12960       0.0       66.0           10         -5.3
 12970       0.0       66.0           10         -6.1
 12980       0.0       66.0           10         -8.2
 12990      -2.2       66.3           10        -16.7
 13000      -2.7       66.4           10        -19.4
 13010      -2.8       66.5           10        -22.0
 13020      -3.4       66.6           10        -21.8
 13030      -4.6       66.8           10        -30.3
 13040      -7.6       67.5           11        -44.9
 13050      -9.1       67.7           11        -40.1
 13060     -14.0       68.0           12        -53.7
 13070     -13.4       68.2           12        -48.1
 13080     -13.4       68.5           12        -65.2
 13090     -15.6       69.6           13        -84.6
 13100     -15.7       70.0           14        -74.0
 13110     -14.1       70.5           14        -97.4
 13120     -13.6       70.9           14        -94.2
 13130     -12.6       71.4           15       -100.3
 13140     -11.9       73.7           17       -121.6
 13150     -12.1       74.4           18       -127.2
 13160     -12.6       75.0           19       -132.8
 13170     -13.3       75.7           19       -137.9
 13180     -11.1       76.4           20       -143.2
 13190     -16.8       78.6           22       -148.5
 13200     -18.3       79.4           23       -148.8
 13210     -18.3       80.1           24       -149.0
 13220     -19.1       80.9           24       -149.3
 13230     -18.7       81.6           25       -149.0
 13240     -18.7       84.6           28       -149.3
 13250     -18.3       85.4           29       -149.6
 13260     -18.2       86.1           30       -149.6
 13270     -17.6       86.9           30       -149.6
 13280     -17.6       87.6           31       -149.3
 13290     -17.8       89.8           33       -149.6
 13300     -17.6       90.6           34       -149.6
 13310     -17.9       91.3           35       -149.8
 13320     -17.9       92.1           36       -149.8
 13330     -18.4       92.8           36       -149.3
 13340     -18.6       95.8           39       -149.6
 13350     -18.0       96.6           40       -150.1
 13360     -18.7       97.3           41       -149.6
 13370     -18.7       98.1           42       -149.3
 13380     -18.7       98.8           42       -149.8
 13390     -18.3      101.1           45       -149.6
 13400     -18.3      101.8           45       -149.6
 13410     -18.3      102.6           46       -149.8
 13420     -17.6      103.3           47       -149.3
 13430     -19.1      104.1           48       -150.1
 13440     -19.3      107.1           51       -150.1
 13450     -19.8      107.8           51       -149.6
 13460     -19.8      108.6           52       -149.6
 13470     -19.8      109.3           53       -149.6
 13480     -19.5      110.1           54       -150.1
 13490     -19.5      112.3           56       -149.8
 13500     -19.0      113.1           57       -149.8
 13510     -19.7      113.8           57       -149.6
 13520     -19.1      114.6           58       -149.6
 13530     -19.9      115.3           59       -150.1
 13540     -19.4      118.3           62       -149.6
 13550     -18.7      119.1           63       -149.6
 13560     -18.7      119.8           63       -149.6
 13570     -17.8      120.5           64       -149.8
 13580     -17.8      121.3           65       -149.3
 13590     -17.1      123.5           67       -149.8
 13600     -17.5      124.3           68       -149.0
 13610     -17.1      125.0           69       -149.8
 13620     -17.1      125.8           69       -149.6
 13630     -16.7      126.5           70       -149.6
 13640     -16.1      129.5           73       -149.3
 13650     -15.9      130.3           74       -149.3
 13660     -15.6      131.0           75       -150.1
 13670     -15.6      131.8           75       -149.3
 13680     -15.1      132.5           76       -149.8
 13690     -13.6      135.5           79       -149.6
 13700     -13.3      136.3           80       -149.6
 13710     -12.6      137.0           81       -150.1
 13720     -12.7      137.8           81       -149.3
 13730     -11.1      138.5           82       -149.6
 13740      -8.4      140.7           84       -149.3
 13750      -7.5      141.5           85       -149.6
 13760      -6.9      142.2           86       -149.6
 13770      -4.7      143.0           87       -149.3
 13780      -3.5      143.7           87       -148.5
 13790      -5.0      146.0           90       -100.3
 13800      -2.4      146.3           90        -71.8
 13810      -2.3      146.7           90        -76.4
 13820      -1.6      147.0           91        -55.1
 13830      -1.9      147.3           91        -58.5
 13840      -0.8      147.9           91        -31.9
 13850      -0.4      148.1           92        -34.0
 13860      -0.3      148.2           92        -24.4
 13870      -0.4      148.3           92        -26.0
 13880      -0.3      148.4           92        -18.6
 13890       0.0      148.7           92        -11.9
 13900       0.0      148.8           92        -11.7
 13910       0.0      148.8           92         -8.2
 13920       0.0      148.9           92         -9.0
 13930       0.0      148.9           92         -6.3
 13940       0.0      149.0           93         -5.0
 13950       0.0      149.0           93         -3.7
 13960       0.0      149.0           93         -3.9
 13970       0.0      149.0           93         -2.9
 13980       0.0      149.0           93         -2.3
 13990       1.8      149.1           93         -0.7
 14000       1.9      149.1           93         -0.5
 14010       1.9      149.1           93          0.2
 14020       6.0      149.1           93         -0.2
 14030       6.1      149.1           93          0.7
 14040       9.2      149.0           93          5.0
 14050       8.5      149.0           93          7.4
 14060       9.2      148.9           92          9.3
 14070       9.2      148.9           92         11.4
 14080       9.2      148.8           92         13.5
 14090      10.8      148.4           92         22.3
 14100      10.8      148.3           92         22.3
 14110      11.5      148.2           92         30.0
 14120      13.0      148.0           92         26.6
 14130      13.6      147.9           91         32.7
 14140      14.4      147.3           91         38.0
 14150      14.5      147.0           91         45.7
 14160      15.2      146.8           90         54.5
 14170      15.9      146.5           90         52.1
 14180      16.5      146.2           90         58.0
 14190      19.0      144.9           88         80.9
 14200      19.3      144.5           88         78.0
 14210      19.7      144.1           88         82.7
 14220      19.7      143.6           87         87.5
 14230      20.5      143.2           87         92.6
 14240      22.2      141.1           85        112.8
 14250      21.6      140.5           84        118.2
 14260      22.9      139.9           83        123.7
 14270      23.1      139.2           83        129.3
 14280      23.3      138.5           82        134.9
 14290      26.0      136.4           80        147.7
 14300      27.0      135.6           79        148.2
 14310      27.7      134.9           78        148.8
 14320      29.3      134.1           78        148.8
 14330      29.3      133.4           77        149.3
 14340      35.0      130.4           74        149.6
 14350      36.1      129.6           73        150.1
 14360      35.5      128.9           72        149.8
 14370      38.2      128.1           72        149.8
 14380      38.5      127.4           71        150.1
 14390      39.3      125.1           69        149.8
 14400      39.5      124.4           68        150.1
 14410      40.1      123.6           67        149.8
 14420      40.3      122.9           66        149.8
 14430      40.3      122.1           66        149.8
 14440      38.8      119.1           63        149.8
 14450      38.6      118.4           62        149.8
 14460      37.2      117.6           61        149.6
 14470      36.6      116.9           60        149.8
 14480      36.6      116.1           60        149.6
 14490      35.3      113.9           57        149.6
 14500      35.4      113.2           57        149.6
 14510      35.4      112.4           56        149.8
 14520      35.4      111.7           55        149.6
 14530      36.2      110.9           54        149.8
 14540      36.7      107.9           51        149.8
 14550      37.3      107.2           51        149.8
 14560      37.3      106.4           50        149.8
 14570      36.9      105.7           49        149.8
 14580      36.6      104.9           48        150.1
 14590      34.7      102.7           46        150.1
 14600      34.2      101.9           45        149.8
 14610      33.2      101.2           45        149.6
 14620      32.0      100.4           44        149.8
 14630      32.0       99.7           43        149.6
 14640      30.1       96.7           40        149.8
 14650      30.0       95.9           39        149.6
 14660      29.3       95.2           39        149.6
 14670      29.3       94.4           38        149.6
 14680      29.0       93.7           37        149.6
 14690      27.4       91.4           35        149.6
 14700      26.7       90.7           34        149.6
 14710      26.7       89.9           33        149.8
 14720      26.7       89.2           33        149.8
 14730      26.7       88.4           32        149.6
 14740      26.8       85.4           29        149.8
 14750      25.5       84.7           28        149.8
 14760      25.5       83.9           27        149.6
 14770      24.8       83.2           27        149.8
 14780      24.0       82.4           26        149.6
 14790      17.9       80.2           24        149.3
 14800      15.6       79.5           23        149.3
 14810      14.2       78.7           22        149.6
 14820      13.4       78.0           22        149.3
 14830      12.7       77.2           21        149.3
 14840      12.7       74.2           18        149.6
 14850      13.4       73.5           17        149.6
 14860      12.7       72.7           16        149.6
 14870      13.4       72.0           16        149.6
 14880      13.4       71.3           15        134.4
 14890      21.3       69.0           13         81.7
 14900      20.9       68.6           12         86.5
 14910      19.1       68.3           12         62.2
 14920      16.3       68.0           12         66.2
 14930      14.2       67.7           11         47.1
 14940       9.9       67.1           11         37.8
 14950       9.2       67.0           11         27.1
 14960       7.9       66.8           10         28.7
 14970       7.9       66.7           10         20.4
 14980       7.9       66.6           10         21.8
 14990      -8.8       66.3           10         12.2
 15000      -8.9       66.3           10          9.0
 15010      -8.9       66.2           10          9.3
 15020      -8.9       66.2           10          6.6
 15030      -8.9       66.2           10          7.1
 15040     -10.3       66.1           10          3.7
 15050      -9.6       66.1           10          2.6
 15060      -9.6       66.1           10          1.8
 15070      -3.1       66.1           10          0.5
 15080      -3.8       66.1           10         -0.2
 15090       0.0       66.1           10         -3.1
 15100      -1.6       66.1           10         -4.5
 15110      -0.5       66.2           10         -6.6
 15120      -0.7       66.2           10         -9.0
 15130      -1.2       66.3           10        -11.1
 15140      -3.4       66.5           10        -18.6
 15150      -3.4       66.6           10        -21.2
 15160      -3.7       66.7           10        -24.2
 15170      -4.3       66.9           10        -27.1
 15180      -5.6       67.0           11        -27.1
 15190      -8.3       67.8           11        -48.7
 15200      -9.1       68.0           12        -43.6
 15210     -13.4       68.3           12        -57.7
 15220     -11.3       68.6           12        -51.9
 15230     -11.1       68.9           12        -69.2
 15240     -14.6       70.0           14        -86.7
 15250     -12.6       70.4           14        -84.1
 15260     -12.6       70.9           14        -89.7
 15270     -13.4       71.4           15        -95.5
 15280     -13.0       71.9           15       -101.1
 15290     -12.6       74.2           18       -123.2
 15300     -12.6       74.8           18       -128.8
 15310     -12.6       75.5           19       -134.7
 15320     -13.3       76.2           20       -139.2
 15330     -13.3       76.9           20       -144.8
 15340     -16.8       79.1           23       -148.5
 15350     -17.5       79.9           23       -149.0
 15360     -16.8       80.6           24       -149.3
 15370     -18.4       81.4           25       -149.3
 15380     -20.3       82.1           26       -149.0
 15390     -20.3       85.1           29       -149.3
 15400     -19.1       85.9           29       -150.1
 15410     -18.8       86.6           30       -149.6
 15420     -18.3       87.4           31       -149.8
 15430     -18.3       88.1           32       -149.3
 15440     -17.1       91.1           35       -149.6
 15450     -16.5       91.8           35       -149.8
 15460     -17.1       92.6           36       -149.3
 15470     -17.1       93.3           37       -150.1
 15480     -17.9       94.1           38       -149.8
 15490     -17.9       96.3           40       -150.1
 15500     -18.7       97.1           41       -149.6
 15510     -18.0       97.8           41       -149.6
 15520     -18.2       98.6           42       -149.6
 15530     -18.0       99.3           43       -150.1
 15540     -17.0      102.3           46       -149.8
 15550     -18.3      103.1           47       -149.3
 15560     -17.6      103.8           47       -149.8
 15570     -17.6      104.6           48       -149.8
 15580     -17.6      105.3           49       -149.8
 15590     -17.9      107.6           51       -149.6
 15600     -17.9      108.3           52       -149.8
 15610     -17.9      109.1           53       -149.3
 15620     -17.4      109.8           53       -150.1
 15630     -18.0      110.6           54       -149.6
 15640     -17.6      113.6           57       -149.6
 15650     -17.4      114.3           58       -149.6
 15660     -17.1      115.1           59       -149.8
 15670     -17.1      115.8           59       -150.1
 15680     -17.1      116.6           60       -149.3
 15690     -16.0      118.8           62       -149.6
 15700     -16.0      119.5           63       -149.3
 15710     -16.1      120.3           64       -149.8
 15720     -16.7      121.0           65       -149.6
 15730     -16.0      121.8           65       -149.6
 15740     -16.3      124.8           68       -149.6
 15750     -15.9      125.5           69       -149.6
 15760     -15.9      126.3           70       -149.8
 15770     -16.0      127.0           71       -149.6
 15780     -15.9      127.8           71       -149.8
 15790     -15.5      130.0           74       -149.6
 15800     -15.6      130.8           74       -149.8
 15810     -14.9      131.5           75       -149.6
 15820     -15.1      132.3           76       -149.8
 15830     -14.9      133.0           77       -149.3
 15840     -13.7      136.0           80       -149.6
 15850     -13.0      136.8           80       -149.8
 15860     -13.0      137.5           81       -149.3
 15870     -12.7      138.3           82       -149.8
 15880     -12.2      139.0           83       -149.8
 15890      -9.6      141.2           85       -149.8
 15900      -8.9      142.0           86       -149.6
 15910      -7.6      142.7           86       -149.3
 15920      -6.4      143.5           87       -149.3
 15930      -6.5      144.1           88       -129.9
 15940      -6.2      146.2           90        -75.6
 15950      -3.5      146.6           90        -80.6
 15960      -3.0      146.9           90        -57.7
 15970      -2.7      147.2           91        -61.7
 15980      -2.4      147.5           91        -43.9
 15990      -0.4      148.2           92        -25.5
 16000      -0.3      148.3           92        -27.1
 16010      -0.4      148.4           92        -19.1
 16020      -0.4      148.5           92        -21.0
 16030      -0.4      148.6           92        -14.9
 16040       0.0      148.8           92         -9.8
 16050       0.0      148.8           92        -10.6
 16060       0.0      148.9           92         -8.5
 16070       0.0      148.9           92         -7.1
 16080       0.0      148.9           92         -6.3
 16090       0.0      149.0           93         -3.7
 16100       0.0      149.0           93         -2.6
 16110       0.0      149.1           93         -2.6
 16120       0.0      149.1           93         -2.3
 16130       0.0      149.1           93         -2.1
 16140       3.3      149.1           93         -0.5
 16150       3.9      149.1           93          0.2
 16160      12.5      149.1           93          0.0
 16170      19.3      149.1           93          1.5
 16180      12.9      149.1           93          6.6
 16190      14.9      148.7           92         22.6
 16200      16.4      148.6           92         24.2
 16210      14.9      148.5           92         25.0
 16220      16.5      148.3           92         34.8
 16230      18.7      148.2           92         32.2
 16240      19.9      147.5           91         49.5
 16250      20.2      147.2           91         60.1
 16260      20.9      146.9           90         59.9
 16270      20.9      146.6           90         58.3
 16280      20.9      146.2           90         77.2
 16290      22.5      144.5           88         91.5
 16300      22.5      144.1           88         97.1
 16310      22.6      143.5           87        103.0
 16320      22.8      143.0           87        108.8
 16330      22.8      142.4           86        114.7
 16340      23.7      140.5           84        131.7
 16350      23.7      139.8           83        137.9
 16360      23.7      139.1           83        143.7
 16370      25.4      138.4           82        147.4
 16380      26.0      137.6           81        148.0
 16390      29.2      134.7           78        149.0
 16400      29.3      133.9           77        149.6
 16410      29.4      133.2           77        149.3
 16420      29.4      132.4           76        149.3
 16430      30.2      131.7           75        149.6
 16440      32.0      129.4           73        149.8
 16450      32.7      128.7           72        149.6
 16460      32.7      127.9           71        150.1
 16470      33.5      127.2           71        149.6
 16480      33.5      126.4           70        150.1
 16490      36.6      123.4           67        150.1
 16500      36.1      122.7           66        149.8
 16510      36.1      121.9           65        150.1
 16520      36.2      121.2           65        149.8
 16530      36.2      120.4           64        150.1
 16540      36.5      117.4           61        149.8
 16550      37.3      116.7           60        149.6
 16560      36.6      115.9           59        150.1
 16570      37.4      115.2           59        149.6
 16580      36.7      114.4           58        149.8
 16590      37.6      112.2           56        149.6
 16600      37.0      111.4           55        149.8
 16610      37.7      110.7           54        149.8
 16620      37.0      109.9           53        150.1
 16630      37.2      109.2           53        149.6
 16640      36.5      106.2           50        149.6
 16650      35.8      105.5           49        149.8
 16660      35.9      104.7           48        149.6
 16670      34.6      104.0           48        149.8
 16680      34.6      103.2           47        149.6
 16690      31.9      101.0           45        149.8
 16700      32.0      100.2           44        149.6
 16710      31.6       99.5           43        149.8
 16720      30.6       98.7           42        149.3
 16730      30.0       98.0           42        149.8
 16740      26.6       95.0           39        149.8
 16750      27.3       94.2           38        149.6
 16760      26.7       93.5           37        149.6
 16770      26.7       92.7           36        149.3
 16780      26.6       92.0           36        150.1
 16790      25.4       89.7           33        149.6
 16800      24.7       89.0           33        149.8
 16810      24.5       88.2           32        149.6
 16820      23.9       87.5           31        149.6
 16830      23.6       86.7           30        149.6
 16840      19.8       83.7           27        149.6
 16850      18.4       83.0           27        149.8
 16860      18.3       82.3           26        149.3
 16870      17.0       81.5           25        149.8
 16880      16.3       80.8           24        149.3
 16890      14.8       78.5           22        149.8
 16900      14.2       77.8           21        149.3
 16910      14.1       77.0           21        149.6
 16920      14.1       76.3           20        149.6
 16930      13.4       75.5           19        149.8
 16940      12.2       72.5           16        149.6
 16950      11.3       71.8           15        149.6
 16960      10.6       71.0           15        147.4
 16970      15.6       70.4           14        118.7
 16980      18.0       69.8           13        125.9
 16990      16.3       68.2           12         73.4
 17000      15.6       67.9           11         52.4
 17010      14.1       67.6           11         56.1
 17020      13.4       67.4           11         39.9
 17030      12.2       67.2           11         42.3
 17040       8.4       66.8           10         23.1
 17050       7.9       66.7           10         24.2
 17060       7.9       66.6           10         17.5
 17070       7.9       66.5           10         17.3
 17080       7.1       66.4           10         16.2
 17090      -9.4       66.2           10          8.5
 17100      -9.4       66.2           10          7.9
 17110      -9.4       66.1           10          6.1
 17120      -8.9       66.1           10          4.7
 17130      -9.6       66.1           10          5.0
 17140     -11.0       66.1           10          1.0
 17150      -5.0       66.1           10         -0.5
 17160      -5.3       66.1           10          0.0
 17170      -5.8       66.1           10         -0.5
 17180      -0.5       66.1           10         -2.3
 17190      -0.5       66.2           10        -10.9
 17200      -1.4       66.3           10        -13.3
 17210      -2.2       66.4           10        -13.5
 17220      -2.8       66.5           10        -19.7
 17230      -3.4       66.6           10        -20.2
 17240      -5.6       66.9           10        -26.0
 17250      -5.6       67.1           11        -35.1
 17260      -6.9       67.3           11        -31.9
 17270      -7.3       67.5           11        -42.5
 17280      -8.4       67.7           11        -38.3
 17290     -14.1       68.8           12        -61.7
 17300     -14.0       69.1           13        -67.0
 17310     -15.1       69.5           13        -75.0
 17320     -15.7       69.9           13        -78.8
 17330     -16.1       70.3           14        -87.3
 17340     -14.0       71.8           15       -115.0
 17350     -13.4       72.4           16       -110.4
 17360     -13.0       72.9           16       -116.0
 17370     -12.6       73.5           17       -121.6
 17380     -12.1       74.2           18       -126.9
 17390     -13.4       77.0           21       -147.2
 17400     -15.5       77.7           21       -148.5
 17410     -16.3       78.5           22       -148.8
 17420     -17.5       79.2           23       -148.8
 17430     -16.8       80.0           24       -149.0
 17440     -19.7       82.2           26       -149.3
 17450     -19.7       82.9           26       -149.6
 17460     -19.1       83.7           27       -149.6
 17470     -19.8       84.4           28       -149.0
 17480     -19.1       85.2           29       -149.8
 17490     -17.8       88.2           32       -149.6
 17500     -17.6       88.9           32       -149.6
 17510     -17.8       89.7           33       -149.3
 17520     -17.1       90.4           34       -149.6
 17530     -17.8       91.2           35       -149.8
 17540     -18.6       93.4           37       -149.6
 17550     -18.6       94.2           38       -150.1
 17560     -19.1       94.9           38       -149.8
 17570     -19.1       95.7           39       -149.6
 17580     -19.3       96.4           40       -149.8
 17590     -19.3       99.4           43       -149.8
 17600     -19.0      100.2           44       -149.6
 17610     -19.1      100.9           44       -149.3
 17620     -18.3      101.7           45       -149.8
 17630     -19.0      102.4           46       -149.6
 17640     -19.1      105.4           49       -149.6
 17650     -18.6      106.1           50       -149.6
 17660     -18.6      106.9           50       -149.8
 17670     -18.7      107.6           51       -150.1
 17680     -18.7      108.4           52       -149.3
 17690     -18.0      110.6           54       -149.6
 17700     -18.0      111.4           55       -149.6
 17710     -18.2      112.1           56       -149.8
 17720     -17.6      112.9           56       -149.8
 17730     -18.3      113.6           57       -149.6
 17740     -17.4      116.6           60       -149.8
 17750     -17.5      117.4           61       -149.3
 17760     -16.8      118.1           62       -150.1
 17770     -17.1      118.9           62       -149.3
 17780     -16.5      119.6           63       -149.6
 17790     -16.1      121.9           65       -149.3
 17800     -15.5      122.6           66       -149.8
 17810     -15.6      123.4           67       -149.6
 17820     -14.9      124.1           68       -149.8
 17830     -15.1      124.9           68       -149.0
 17840     -14.6      127.9           71       -149.6
 17850     -13.8      128.6           72       -150.1
 17860     -14.6      129.3           73       -149.3
 17870     -13.4      130.1           74       -149.6
 17880     -14.1      130.8           74       -149.6
 17890     -12.2      133.1           77       -149.8
 17900     -12.3      133.8           77       -149.6
 17910     -11.7      134.6           78       -149.8
 17920     -11.8      135.3           79       -149.0
 17930     -11.0      136.1           80       -149.8
 17940      -9.4      139.1           83       -150.1
 17950     -10.0      139.8           83       -149.3
 17960      -8.1      140.6           84       -149.3
 17970      -7.6      141.3           85       -149.6
 17980      -6.8      142.1           86       -150.1
 17990      -6.4      144.2           88       -128.0
 18000     -10.7      144.9           88       -137.1
 18010      -8.7      145.4           89        -97.1
 18020      -6.5      145.9           89       -103.5
 18030      -6.0      146.3           90        -74.0
 18040      -2.6      147.5           91        -42.8
 18050      -1.8      147.7           91        -45.5
 18060      -1.1      147.8           91        -32.4
 18070      -0.8      148.0           92        -34.6
 18080      -0.4      148.1           92        -24.4
 18090      -0.4      148.5           92        -20.2
 18100      -0.4      148.5           92        -14.3
 18110       0.0      148.6           92        -14.1
 18120       0.0      148.7           92        -13.3
 18130       0.0      148.7           92        -10.3
 18140       0.0      148.9           92         -5.5
 18150       0.0      148.9           92         -5.3
 18160       0.0      148.9           92         -5.0
 18170       0.0      148.9           92         -3.7
 18180       0.0      149.0           93         -3.4
 18190       0.0      149.0           93         -1.5
 18200       0.1      149.0           93         -1.3
 18210       6.1      149.0           93         -0.2
 18220      13.2      149.0           93          0.5
 18230      17.0      149.0           93          1.5
 18240      16.3      148.9           92         14.1
 18250      16.3      148.8           92         17.0
 18260      16.4      148.7           92         21.2
 18270      16.3      148.5           92         25.8
 18280      17.2      148.4           92         29.8
 18290      22.1      147.6           91         53.7
 18300      22.8      147.3           91         48.9
 18310      23.6      147.0           91         60.1
 18320      23.6      146.7           90         72.9
 18330      23.1      146.3           90         64.9
 18340      24.5      145.0           89         91.0
 18350      25.0      144.6           88         86.7
 18360      25.4      144.0           88        113.1
 18370      26.2      143.5           87        109.1
 18380      25.5      142.9           86        116.0
 18390      25.4      140.2           84        142.4
