b, j  nb
6/7/2010 10:02:56 AM
Set #2

  TIME    TORQUE   POSITION    POS (ANAT)    VELOCITY
  mSec    FT-LBS    Degrees      Degrees       DEG/SEC
  7820     -11.7      105.8           30       -147.2
  7830     -14.8      107.3           32       -149.3
  7840     -15.7      108.8           33       -149.6
  7850     -14.7      110.3           35       -149.8
  7860     -12.4      111.8           36       -149.6
  7870     -10.4      113.3           38       -149.3
  7880     -10.6      114.8           39       -149.0
  7890     -11.7      116.3           41       -149.3
  7900     -12.3      117.8           42       -149.8
  7910     -12.8      119.2           44       -149.3
  7920     -12.6      120.7           45       -149.8
  7930     -12.8      122.2           47       -149.6
  7940     -13.2      123.7           48       -149.8
  7950     -13.7      125.2           50       -149.6
  7960     -13.7      126.7           51       -149.6
  7970     -13.3      128.2           53       -149.8
  7980     -12.9      129.7           54       -149.3
  7990     -12.7      131.2           56       -149.8
  8000     -13.2      132.7           57       -149.3
  8010     -13.7      134.2           59       -149.8
  8020     -14.5      135.7           60       -149.3
  8030     -14.8      137.2           62       -149.8
  8040     -14.5      138.7           63       -150.1
  8050     -14.6      140.2           65       -149.6
  8060     -14.1      141.7           66       -149.8
  8070     -13.9      143.2           68       -149.3
  8080     -13.6      144.7           69       -149.6
  8090     -13.9      146.2           71       -149.3
  8100     -13.9      147.7           72       -149.8
  8110     -14.2      149.2           74       -149.8
  8120     -14.2      150.7           75       -149.3
  8130     -13.6      152.2           77       -149.6
  8140     -12.9      153.7           78       -149.3
  8150     -12.1      155.2           80       -149.6
  8160     -11.5      156.7           81       -149.0
  8170     -11.1      158.2           83       -149.6
  8180     -10.7      159.6           84       -149.6
  8190     -10.2      161.1           86       -149.6
  8200      -9.5      162.6           87       -149.3
  8210      -8.4      164.1           89       -149.0
  8220      -7.4      165.6           90       -149.3
  8230      -6.2      167.1           92       -149.0
  8240      -4.8      168.6           93       -149.3
  8250      -3.0      170.1           95       -148.8
  8260      -1.7      171.6           96       -161.5
  8270      -9.3      172.8           97       -120.5
  8280     -13.8      173.8           98       -100.8
  8290     -10.9      174.5           99        -68.9
  8300      -8.2      175.1          100        -44.7
  8310      -6.1      175.5          100        -39.9
  8320      -2.9      175.8          100        -26.8
  8330       0.0      176.0          101        -21.0
  8340       0.0      176.1          101        -13.5
  8350       0.0      176.2          101         -9.0
  8360       0.0      176.3          101         -6.3
  8370       0.0      176.4          101         -4.5
  8380       1.2      176.4          101         -3.1
  8390      22.2      176.4          101          3.7
  8400      21.7      176.3          101         14.6
  8410      15.3      176.0          101         27.9
  8420      16.2      175.7          100         39.6
  8430      18.6      175.3          100         51.6
  8440      23.3      174.7           99         64.6
  8450      22.8      174.0           99         80.6
  8460      23.8      173.2           98         97.7
  8470      21.5      172.1           97        115.2
  8480      20.6      171.0           96        131.7
  8490      21.2      169.7           94        134.4
  8500      21.6      168.2           93        144.0
  8510      23.8      166.8           91        145.6
  8520      25.1      165.3           90        146.9
  8530      26.7      163.9           88        146.9
  8540      28.0      162.4           87        147.7
  8550      29.9      160.9           85        148.0
  8560      32.4      159.4           84        148.8
  8570      33.2      157.9           82        149.3
  8580      34.4      156.4           81        149.6
  8590      33.3      154.9           79        149.6
  8600      32.8      153.4           78        149.6
  8610      31.8      151.9           76        149.6
  8620      32.1      150.4           75        149.3
  8630      32.1      148.9           73        149.6
  8640      32.2      147.4           72        149.8
  8650      32.7      145.9           70        149.6
  8660      33.3      144.4           69        150.1
  8670      34.0      142.9           67        149.8
  8680      34.8      141.4           66        150.1
  8690      35.1      139.9           64        149.8
  8700      34.9      138.4           63        149.8
  8710      34.7      137.0           62        149.6
  8720      34.4      135.5           60        149.3
  8730      33.2      134.0           59        149.6
  8740      32.9      132.5           57        149.3
  8750      32.7      131.0           56        149.6
  8760      31.9      129.5           54        149.3
  8770      31.6      128.0           53        149.3
  8780      30.9      126.5           51        149.3
  8790      30.5      125.0           50        149.0
  8800      30.2      123.5           48        149.6
  8810      29.5      122.0           47        149.3
  8820      28.6      120.5           45        149.3
  8830      27.3      119.0           44        149.0
  8840      26.4      117.5           42        149.6
  8850      25.3      116.0           41        149.0
  8860      23.8      114.5           39        148.8
  8870      23.1      113.0           38        148.8
  8880      21.7      111.6           36        149.0
  8890      20.1      110.1           35        148.8
  8900      19.2      108.6           33        148.8
  8910      18.2      107.1           32        149.0
  8920      16.9      105.6           30        149.0
  8930      16.0      104.1           29        148.8
  8940      14.8      102.6           27        148.8
  8950      14.1      101.1           26        149.0
  8960      13.3       99.6           24        149.0
  8970      13.0       98.2           23        158.6
  8980      14.7       97.0           22        113.6
  8990      15.8       96.1           21         76.1
  9000      18.8       95.4           20         63.0
  9010      18.9       94.9           19         42.3
  9020      16.6       94.5           19         35.4
  9030      13.9       94.2           19         22.8
  9040      11.3       94.0           19         20.4
  9050     -14.1       93.9           18         13.5
  9060     -15.6       93.8           18          7.7
  9070     -20.0       93.7           18          4.5
  9080      -8.2       93.7           18         -1.5
  9090     -10.6       93.8           18        -11.7
  9100      -5.4       94.0           19        -25.0
  9110      -2.3       94.4           19        -34.8
  9120      -2.8       94.9           19        -53.5
  9130       0.0       95.4           20        -64.9
  9140       0.0       96.1           21        -73.4
  9150      -2.9       96.8           21        -80.3
  9160      -6.7       97.6           22        -89.9
  9170      -7.6       98.5           23       -103.5
  9180      -7.6       99.6           24       -118.4
  9190      -6.6      100.7           25       -121.1
  9200      -4.4      102.1           27       -134.7
  9210      -5.8      103.5           28       -144.0
  9220     -10.7      104.9           29       -147.4
  9230     -14.7      106.4           31       -148.5
  9240     -17.9      107.9           32       -149.6
  9250     -18.8      109.4           34       -150.1
  9260     -17.2      110.9           35       -149.6
  9270     -15.5      112.4           37       -149.6
  9280     -14.2      113.9           38       -149.0
  9290     -14.1      115.4           40       -149.6
  9300     -15.1      116.9           41       -149.3
  9310     -14.8      118.4           43       -149.6
  9320     -15.0      119.9           44       -149.3
  9330     -14.7      121.4           46       -149.6
  9340     -14.5      122.9           47       -149.6
  9350     -14.7      124.4           49       -149.6
  9360     -14.4      125.9           50       -149.8
  9370     -14.7      127.4           52       -149.6
  9380     -14.8      128.9           53       -149.6
  9390     -14.5      130.4           55       -149.6
  9400     -13.9      131.9           56       -149.8
  9410     -13.1      133.4           58       -149.6
  9420     -12.8      134.9           59       -149.3
  9430     -12.5      136.3           61       -149.3
  9440     -12.3      137.8           62       -149.0
  9450     -12.3      139.3           64       -149.8
  9460     -12.9      140.8           65       -149.3
  9470     -12.4      142.3           67       -149.8
  9480     -11.7      143.8           68       -149.3
  9490     -11.7      145.3           70       -149.6
  9500     -10.7      146.8           71       -149.6
  9510     -11.0      148.3           73       -149.3
  9520     -11.0      149.8           74       -149.6
  9530     -11.3      151.3           76       -149.3
  9540     -10.7      152.8           77       -149.8
  9550      -9.9      154.3           79       -149.3
  9560      -9.6      155.8           80       -149.6
  9570      -9.4      157.3           82       -149.6
  9580      -9.2      158.8           83       -149.3
  9590      -8.7      160.3           85       -149.8
  9600      -8.2      161.8           86       -149.3
  9610      -7.5      163.2           88       -149.6
  9620      -7.2      164.7           89       -149.0
  9630      -6.4      166.2           91       -149.6
  9640      -4.8      167.7           92       -149.3
  9650      -3.2      169.2           94       -149.3
  9660      -2.4      170.6           95       -134.4
  9670      -2.8      172.1           97       -124.3
  9680     -11.2      173.3           98       -119.2
  9690     -13.1      174.1           99        -74.0
  9700     -11.4      174.8           99        -66.5
  9710     -10.2      175.3          100        -45.2
  9720      -5.3      175.6          100        -29.5
  9730      -0.5      175.9          100        -23.4
  9740       0.0      176.1          101        -14.9
  9750       0.0      176.2          101        -13.0
  9760       0.0      176.3          101         -9.0
  9770       0.0      176.4          101         -5.8
  9780       0.0      176.4          101         -4.5
  9790       0.0      176.5          101         -3.7
  9800       0.0      176.5          101         -2.3
  9810       5.9      176.5          101         -1.3
  9820      19.0      176.5          101          2.6
  9830      18.5      176.4          101          8.5
  9840      19.0      176.2          101         17.8
  9850      23.6      176.0          101         28.7
  9860      25.2      175.5          100         42.3
  9870      24.5      174.9           99         57.2
  9880      22.5      174.2           99         72.1
  9890      22.0      173.3           98         85.9
  9900      20.2      172.2           97         99.8
  9910      20.1      171.0           96        111.8
  9920      21.5      169.6           94        137.9
  9930      25.4      168.2           93        145.0
  9940      28.9      166.7           91        146.9
  9950      30.9      165.2           90        148.0
  9960      33.5      163.7           88        149.0
  9970      35.1      162.2           87        149.6
  9980      35.7      160.7           85        149.8
  9990      34.9      159.2           84        149.6
 10000      32.7      157.7           82        149.3
 10010      31.8      156.2           81        149.3
 10020      31.2      154.8           79        149.3
 10030      30.5      153.3           78        149.3
 10040      31.5      151.8           76        149.3
 10050      32.1      150.3           75        149.8
 10060      32.8      148.8           73        149.6
 10070      32.7      147.3           72        149.8
 10080      34.5      145.8           70        149.8
 10090      34.2      144.3           69        150.1
 10100      33.6      142.8           67        149.8
 10110      33.3      141.3           66        149.8
 10120      32.7      139.8           64        149.6
 10130      31.9      138.3           63        149.3
 10140      31.7      136.8           61        149.6
 10150      31.9      135.3           60        149.3
 10160      32.2      133.8           58        149.8
 10170      32.7      132.3           57        149.6
 10180      32.9      130.8           55        149.6
 10190      33.0      129.3           54        149.6
 10200      32.2      127.8           52        149.6
 10210      31.9      126.3           51        149.6
 10220      31.0      124.8           49        149.3
 10230      30.2      123.3           48        149.3
 10240      29.9      121.8           46        149.6
 10250      28.6      120.3           45        149.3
 10260      27.2      118.9           43        149.3
 10270      27.0      117.4           42        149.3
 10280      26.2      115.9           40        149.3
 10290      25.9      114.4           39        149.0
 10300      25.3      112.9           37        149.3
 10310      24.2      111.4           36        149.3
 10320      23.5      109.9           34        149.6
 10330      22.2      108.4           33        149.0
 10340      20.5      106.9           31        149.0
 10350      19.2      105.4           30        148.8
 10360      17.9      103.9           28        149.0
 10370      16.3      102.4           27        149.0
 10380      16.1      101.0           26        148.8
 10390      14.9       99.5           24        149.0
 10400      14.3       98.0           23        156.0
 10410      19.4       96.9           21        111.0
 10420      23.6       96.0           21         74.5
 10430      23.4       95.3           20         67.6
 10440      22.1       94.8           19         46.0
 10450      17.4       94.5           19         33.5
 10460      13.9       94.2           19         21.2
 10470      11.3       94.0           19         18.9
 10480     -13.3       93.9           18         12.5
 10490     -14.4       93.8           18          7.1
 10500     -18.0       93.7           18          3.7
 10510     -11.0       93.7           18         -1.0
 10520     -10.0       93.8           18         -9.0
 10530      -7.4       94.0           19        -22.0
 10540      -3.5       94.3           19        -34.0
 10550      -2.3       94.8           19        -44.4
 10560       0.0       95.4           20        -53.2
 10570       0.0       96.0           21        -60.1
 10580      -4.5       96.7           21        -66.8
 10590     -10.6       97.6           22        -75.8
 10600     -12.5       98.5           23        -89.4
 10610     -11.8       99.7           24       -116.3
 10620      -9.6      101.0           26       -133.1
 10630      -6.8      102.4           27       -145.0
 10640     -11.2      103.9           28       -147.2
 10650     -14.7      105.4           30       -149.0
 10660     -19.3      106.9           31       -149.8
 10670     -22.4      108.4           33       -150.4
 10680     -21.5      109.9           34       -150.6
 10690     -18.5      111.4           36       -150.4
 10700     -17.1      112.9           37       -149.8
 10710     -17.3      114.4           39       -149.3
 10720     -18.6      115.9           40       -149.8
 10730     -20.6      117.4           42       -149.8
 10740     -21.4      118.9           43       -149.6
 10750     -21.0      120.4           45       -150.1
 10760     -20.0      121.9           46       -150.1
 10770     -19.7      123.4           48       -149.8
 10780     -19.7      124.9           49       -149.3
 10790     -19.7      126.4           51       -149.8
 10800     -19.4      127.8           52       -149.6
 10810     -19.1      129.3           54       -149.3
 10820     -17.9      130.8           55       -149.6
 10830     -17.5      132.3           57       -149.3
 10840     -16.8      133.8           58       -149.6
 10850     -16.6      135.3           60       -149.0
 10860     -16.3      136.8           61       -149.3
 10870     -16.6      138.3           63       -149.3
 10880     -16.6      139.8           64       -149.6
 10890     -16.1      141.3           66       -149.6
 10900     -15.3      142.8           67       -149.3
 10910     -15.4      144.3           69       -149.6
 10920     -15.4      145.8           70       -149.0
 10930     -15.0      147.3           72       -149.6
 10940     -15.8      148.8           73       -149.6
 10950     -15.8      150.3           75       -149.8
 10960     -15.6      151.8           76       -149.8
 10970     -14.6      153.3           78       -149.6
 10980     -14.1      154.8           79       -149.3
 10990     -13.9      156.3           81       -149.0
 11000     -13.1      157.7           82       -149.6
 11010     -12.4      159.2           84       -149.0
 11020     -11.6      160.7           85       -149.6
 11030     -10.9      162.2           87       -149.0
 11040     -10.2      163.7           88       -149.0
 11050      -9.2      165.2           90       -149.0
 11060      -8.4      166.7           91       -148.8
 11070      -6.6      168.2           93       -149.0
 11080      -4.9      169.7           94       -148.5
 11090      -2.9      171.1           96       -134.1
 11100      -8.5      172.5           97       -115.8
 11110     -15.9      173.5           98       -100.3
 11120     -14.6      174.4           99        -67.3
 11130     -13.0      175.0          100        -60.6
 11140     -10.2      175.4          100        -40.4
 11150      -5.0      175.7          100        -26.3
 11160      -0.3      176.0          101        -20.7
 11170       0.0      176.1          101        -13.0
 11180       0.0      176.2          101        -11.7
 11190       1.6      176.3          101         -8.5
 11200       0.0      176.4          101         -5.0
 11210       0.0      176.4          101         -3.4
 11220      16.6      176.4          101          0.0
 11230      20.7      176.4          101          7.4
 11240      22.3      176.2          101         17.8
 11250      21.6      175.9          100         29.0
 11260      21.5      175.5          100         41.2
 11270      25.6      175.0          100         54.8
 11280      28.2      174.2           99         70.0
 11290      28.8      173.3           98         86.7
 11300      27.5      172.2           97        104.6
 11310      26.2      170.9           95        121.9
 11320      28.0      169.4           94        145.3
 11330      29.8      167.9           92        147.4
 11340      31.0      166.4           91        148.2
 11350      33.3      165.0           90        149.0
 11360      35.2      163.5           88        149.8
 11370      37.5      162.0           87        149.8
 11380      38.4      160.5           85        150.1
 11390      39.2      159.0           84        150.1
 11400      39.0      157.5           82        149.8
 11410      37.2      156.0           81        149.8
 11420      35.5      154.5           79        149.8
 11430      35.3      153.0           78        149.3
 11440      35.4      151.5           76        149.3
 11450      35.4      150.0           75        149.6
 11460      36.1      148.5           73        149.6
 11470      37.0      147.0           72        150.1
 11480      38.2      145.5           70        150.1
 11490      39.1      144.0           69        150.1
 11500      39.1      142.5           67        150.1
 11510      38.7      141.0           66        149.8
 11520      38.0      139.5           64        149.8
 11530      37.1      138.0           63        149.3
 11540      36.1      136.5           61        149.6
 11550      36.0      135.0           60        149.3
 11560      35.8      133.5           58        149.6
 11570      35.6      132.0           57        149.6
 11580      35.9      130.5           55        149.6
 11590      36.0      129.0           54        149.6
 11600      35.5      127.5           52        149.6
 11610      34.5      126.0           51        149.3
 11620      34.0      124.5           49        149.6
 11630      33.4      123.0           48        149.6
 11640      32.7      121.5           46        149.6
 11650      31.8      120.0           45        149.3
 11660      30.7      118.5           43        149.3
 11670      30.1      117.1           42        149.3
 11680      29.2      115.6           40        149.0
 11690      27.4      114.1           39        148.8
 11700      26.1      112.6           37        149.0
 11710      24.7      111.1           36        149.0
 11720      22.8      109.6           34        149.0
 11730      21.0      108.1           33        148.8
 11740      19.5      106.6           31        148.8
 11750      18.4      105.1           30        148.8
 11760      16.2      103.6           28        148.8
 11770      14.8      102.2           27        149.0
 11780      13.3      100.7           25        148.5
 11790      12.5       99.3           24        134.1
 11800      13.6       97.8           22        121.6
 11810      20.4       96.7           21        115.0
 11820      19.4       95.9           20         78.8
 11830      19.4       95.2           20         51.9
 11840      17.4       94.8           19         43.1
 11850      13.8       94.4           19         34.6
 11860      12.3       94.2           19         22.8
 11870      12.3       94.0           19         14.9
 11880     -13.9       93.9           18         13.3
 11890      11.3       93.8           18          9.0
 11900     -12.8       93.7           18          6.6
 11910     -31.6       93.7           18          2.1
 11920     -10.4       93.7           18         -5.5
 11930     -12.1       93.9           18        -18.3
 11940      -6.9       94.2           19        -40.4
 11950      -8.0       94.7           19        -56.1
 11960      -2.3       95.3           20        -71.3
 11970       0.0       96.0           21        -83.5
 11980       0.0       96.9           21        -91.3
 11990      -3.0       97.7           22        -98.2
 12000      -6.0       98.7           23       -108.8
 12010      -8.7       99.8           24       -121.9
 12020      -9.7      101.0           26       -124.8
 12030      -9.0      102.4           27       -140.0
 12040     -10.8      103.8           28       -146.9
 12050     -13.1      105.3           30       -148.8
 12060     -13.8      106.8           31       -149.6
 12070     -14.8      108.3           33       -149.8
 12080     -14.7      109.8           34       -149.8
 12090     -14.5      111.3           36       -149.8
 12100     -14.5      112.8           37       -149.8
 12110     -14.7      114.3           39       -149.3
 12120     -14.7      115.8           40       -149.8
 12130     -14.6      117.3           42       -149.6
 12140     -14.5      118.8           43       -149.6
 12150     -14.3      120.3           45       -149.8
 12160     -14.2      121.8           46       -149.6
 12170     -13.3      123.3           48       -149.8
 12180     -13.5      124.7           49       -149.3
 12190     -13.8      126.2           51       -149.6
 12200     -14.2      127.7           52       -149.6
 12210     -14.2      129.2           54       -149.6
 12220     -14.5      130.7           55       -149.6
 12230     -14.4      132.2           57       -149.8
 12240     -13.6      133.7           58       -149.8
 12250     -13.6      135.2           60       -149.3
 12260     -13.1      136.7           61       -149.6
 12270     -13.4      138.2           63       -149.3
 12280     -13.7      139.7           64       -149.6
 12290     -13.5      141.2           66       -149.6
 12300     -12.6      142.7           67       -149.6
 12310     -12.0      144.2           69       -149.6
 12320     -11.1      145.7           70       -149.0
 12330     -10.1      147.2           72       -149.6
 12340     -10.2      148.7           73       -149.0
 12350     -10.1      150.2           75       -149.6
 12360     -10.2      151.7           76       -149.3
 12370      -9.7      153.2           78       -149.6
 12380      -9.1      154.7           79       -149.3
 12390      -8.1      156.1           81       -149.0
 12400      -7.1      157.6           82       -149.6
 12410      -6.6      159.1           84       -149.3
 12420      -5.9      160.6           85       -149.6
 12430      -5.7      162.1           87       -149.0
 12440      -5.4      163.6           88       -149.3
 12450      -4.7      165.1           90       -149.0
 12460      -4.4      166.6           91       -149.3
 12470      -3.0      168.1           93       -149.3
 12480      -2.1      169.6           94       -149.0
 12490      -1.3      171.1           96       -147.2
 12500      -6.0      172.4           97       -142.1
 12510     -12.2      173.5           98       -101.9
 12520     -10.7      174.3           99        -69.7
 12530      -7.8      174.9           99        -61.4
 12540      -5.7      175.4          100        -41.2
 12550      -4.5      175.7          100        -27.4
 12560      -1.0      175.9          100        -24.4
 12570       0.0      176.1          101        -15.9
 12580       0.0      176.2          101        -10.3
 12590       1.8      176.3          101         -8.2
 12600       0.0      176.4          101         -4.5
 12610      17.9      176.4          101         -2.6
 12620      13.3      176.4          101          3.7
 12630      25.3      176.3          101         11.7
 12640      27.1      176.1          101         24.4
 12650      17.3      175.7          100         38.8
 12660      24.2      175.1          100         52.1
 12670      24.4      174.4           99         65.7
 12680      25.3      173.6           98         80.6
 12690      26.6      172.6           97         96.3
 12700      23.5      171.4           96        112.6
 12710      22.3      169.9           94        140.8
 12720      24.9      168.5           93        145.8
 12730      26.5      167.0           92        146.4
 12740      27.7      165.5           90        147.4
 12750      28.8      164.1           89        148.2
 12760      30.9      162.6           87        148.8
 12770      32.5      161.1           86        149.6
 12780      34.0      159.6           84        149.8
 12790      34.7      158.1           83        149.8
 12800      35.4      156.6           81        149.8
 12810      35.8      155.1           80        150.1
 12820      35.7      153.6           78        149.8
 12830      35.3      152.1           77        149.6
 12840      34.7      150.6           75        149.6
 12850      33.9      149.1           74        149.6
 12860      32.7      147.6           72        149.6
 12870      31.5      146.1           71        149.3
 12880      30.7      144.6           69        149.3
 12890      31.5      143.1           68        149.0
 12900      32.4      141.6           66        149.6
 12910      34.1      140.1           65        149.8
 12920      35.7      138.6           63        149.8
 12930      36.2      137.1           62        149.8
 12940      36.5      135.6           60        149.8
 12950      36.2      134.1           59        149.8
 12960      35.5      132.6           57        149.6
 12970      33.7      131.1           56        149.6
 12980      32.3      129.6           54        149.0
 12990      30.6      128.1           53        149.3
 13000      29.7      126.6           51        149.0
 13010      29.0      125.2           50        149.0
 13020      29.1      123.7           48        149.0
 13030      29.0      122.2           47        149.3
 13040      28.6      120.7           45        149.3
 13050      27.8      119.2           44        149.6
 13060      27.0      117.7           42        149.3
 13070      26.1      116.2           41        149.0
 13080      25.3      114.7           39        149.0
 13090      23.9      113.2           38        148.8
 13100      23.2      111.7           36        149.0
 13110      22.2      110.2           35        149.0
 13120      20.8      108.7           33        149.0
 13130      20.0      107.2           32        149.0
 13140      19.0      105.8           30        148.8
 13150      18.5      104.3           29        149.0
 13160      17.2      102.8           27        149.0
 13170      16.4      101.3           26        149.0
 13180      15.0       99.8           24        149.0
 13190      14.6       98.4           23        131.5
 13200      21.4       97.1           22        105.9
 13210      22.0       96.2           21         89.7
 13220      22.1       95.4           20         58.8
 13230      20.1       94.9           19         48.7
 13240      16.9       94.5           19         31.9
 13250      14.7       94.2           19         25.8
 13260      11.8       94.0           19         17.0
 13270      12.2       93.9           18         12.2
 13280     -13.8       93.8           18         10.3
 13290     -11.5       93.7           18          7.4
 13300     -31.0       93.7           18          2.6
 13310      -0.1       93.7           18         -3.7
 13320     -11.6       93.8           18        -10.6
 13330      -8.4       94.0           19        -21.8
 13340      -2.6       94.4           19        -43.3
 13350       0.0       94.8           19        -55.6
 13360       0.0       95.4           20        -65.4
 13370       0.0       96.1           21        -73.7
 13380       0.0       96.8           21        -79.8
 13390      -0.9       97.6           22        -85.9
 13400      -3.6       98.4           23        -95.0
 13410      -4.7       99.3           24       -106.2
 13420      -4.3      100.4           25       -107.5
 13430      -4.5      101.6           26       -119.2
 13440      -4.6      102.8           27       -130.7
 13450      -3.9      104.2           29       -142.1
 13460      -6.1      105.7           30       -146.1
 13470      -7.3      107.2           32       -147.4
 13480      -9.1      108.6           33       -147.4
 13490     -10.6      110.1           35       -148.2
 13500     -12.1      111.6           36       -148.8
 13510     -12.5      113.1           38       -149.6
 13520     -11.8      114.6           39       -149.3
 13530     -11.6      116.1           41       -149.3
 13540     -10.9      117.6           42       -149.3
 13550     -10.3      119.1           44       -149.0
 13560      -9.9      120.6           45       -149.6
 13570     -10.4      122.1           47       -149.3
 13580     -10.7      123.6           48       -149.6
 13590     -11.1      125.0           50       -149.3
 13600     -11.1      126.5           51       -149.6
 13610     -11.1      128.0           53       -149.8
 13620     -10.8      129.5           54       -149.6
 13630     -10.5      131.0           56       -149.8
 13640     -10.6      132.5           57       -149.6
 13650     -10.2      134.0           59       -149.8
 13660     -10.3      135.5           60       -149.6
 13670     -10.3      137.0           62       -149.6
 13680     -10.6      138.5           63       -149.6
 13690     -10.7      140.0           65       -149.8
 13700     -10.4      141.5           66       -149.8
 13710     -10.2      143.0           68       -149.3
 13720      -9.6      144.5           69       -149.6
 13730      -9.1      146.0           71       -149.3
 13740      -8.6      147.5           72       -149.6
 13750      -8.8      149.0           74       -149.3
 13760      -8.5      150.5           75       -149.3
 13770      -8.6      152.0           77       -149.8
 13780      -8.2      153.5           78       -149.3
 13790      -7.8      155.0           80       -149.6
 13800      -7.3      156.5           81       -149.0
 13810      -6.8      157.9           82       -149.6
 13820      -6.1      159.4           84       -149.3
 13830      -5.5      160.9           85       -149.6
 13840      -5.2      162.4           87       -149.3
 13850      -4.8      163.9           88       -149.0
 13860      -4.0      165.4           90       -149.6
 13870      -3.7      166.9           91       -149.3
 13880      -2.7      168.4           93       -149.3
 13890      -1.9      169.9           94       -149.0
 13900      -0.6      171.4           96       -148.5
 13910      -5.8      172.6           97       -124.8
 13920     -10.2      173.7           98        -85.9
 13930      -8.1      174.4           99        -71.6
 13940      -6.4      175.0          100        -47.1
 13950      -5.8      175.4          100        -42.0
 13960      -3.5      175.7          100        -28.7
 13970       0.0      176.0          101        -18.3
 13980       0.0      176.1          101        -15.9
 13990       0.0      176.2          101        -10.6
 14000       0.0      176.3          101         -8.2
 14010       8.6      176.4          101         -5.5
 14020      16.2      176.4          101          2.1
 14030      12.3      176.3          101          7.7
 14040      19.0      176.2          101         14.9
 14050      19.0      175.9          100         30.3
