E, B NB
11/24/2010 10:01:25 AM
Set #2

  TIME    TORQUE   POSITION    POS (ANAT)    VELOCITY
  mSec    FT-LBS    Degrees      Degrees       DEG/SEC
  1700      42.3      164.1           87        150.4
  1710      42.2      162.6           85        150.4
  1720      42.1      161.1           84        150.1
  1730      42.4      159.6           82        149.8
  1740      41.9      158.1           81        149.8
  1750      41.3      156.6           79        149.6
  1760      41.4      155.1           78        149.8
  1770      40.5      153.6           76        149.8
  1780      41.9      152.1           75        149.8
  1790      42.5      150.6           73        149.8
  1800      42.7      149.1           72        149.8
  1810      43.4      147.6           70        149.8
  1820      43.8      146.1           69        149.8
  1830      43.9      144.6           67        150.1
  1840      43.9      143.1           66        149.8
  1850      44.3      141.6           64        149.8
  1860      44.6      140.2           63        149.8
  1870      45.0      138.7           61        149.8
  1880      44.8      137.2           60        149.6
  1890      45.2      135.7           58        149.8
  1900      45.5      134.2           57        149.6
  1910      45.8      132.7           55        149.6
  1920      45.6      131.2           54        149.8
  1930      45.0      129.7           52        149.3
  1940      43.9      128.2           51        149.8
  1950      43.0      126.7           49        149.3
  1960      41.9      125.2           48        149.3
  1970      41.1      123.7           46        149.3
  1980      40.5      122.2           45        149.3
  1990      39.6      120.7           43        149.3
  2000      38.5      119.2           42        149.0
  2010      37.9      117.7           40        149.3
  2020      37.3      116.2           39        149.0
  2030      36.7      114.7           37        149.3
  2040      35.3      113.3           36        149.0
  2050      35.1      111.8           34        149.3
  2060      34.8      110.3           33        149.3
  2070      34.0      108.8           31        149.0
  2080      32.6      107.3           30        149.3
  2090      31.8      105.8           28        149.0
  2100      30.3      104.3           27        149.0
  2110      28.2      102.8           25        149.0
  2120      26.8      101.3           24        149.3
  2130      25.3       99.8           22        149.0
  2140      23.9       98.3           21        149.0
  2150      22.8       96.8           19        148.8
  2160      22.2       95.4           18        145.3
  2170      29.6       94.2           17        118.7
  2180      29.2       93.2           16         80.6
  2190      31.5       92.5           15         67.0
  2200      31.3       91.9           14         45.2
  2210      26.8       91.5           14         37.2
  2220      23.5       91.2           14         29.2
  2230      19.1       91.0           14         19.1
  2240      16.2       90.9           13         14.6
  2250      15.7       90.8           13         10.6
  2260      15.3       90.7           13          7.7
  2270      15.3       90.7           13          5.3
  2280     -21.8       90.6           13          3.7
  2290      -5.0       90.6           13         -2.6
  2300       0.0       90.7           13        -11.7
  2310     -12.8       90.9           13        -21.8
  2320     -12.3       91.2           14        -39.1
  2330      -6.1       91.8           14        -53.5
  2340      -4.0       92.5           15        -68.6
  2350       0.0       93.4           16        -81.4
  2360      -6.9       94.4           17        -92.6
  2370     -12.4       95.5           18       -118.2
  2380     -18.7       96.9           19       -151.2
  2390     -22.9       98.3           21       -147.7
  2400     -26.8       99.8           22       -150.6
  2410     -30.4      101.4           24       -151.2
  2420     -32.3      102.9           25       -151.4
  2430     -32.7      104.4           27       -152.2
  2440     -31.2      105.9           28       -151.4
  2450     -29.1      107.4           30       -151.2
  2460     -28.2      108.9           31       -150.6
  2470     -28.5      110.4           33       -150.6
  2480     -29.5      111.9           34       -150.6
  2490     -30.8      113.4           36       -150.9
  2500     -31.2      115.0           38       -151.2
  2510     -31.1      116.5           39       -150.9
  2520     -29.9      118.0           41       -150.9
  2530     -28.9      119.5           42       -150.1
  2540     -28.1      121.0           44       -150.4
